회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,비유동비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,매출액총이익률,총자본사업이익률,총자본정상영업이익률,자기자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,자기자본배율,유형자산증가율,재고자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,자기자본회전률,경영자본회전률,총자본회전률,비유동자산회전률,순운전자본회전률,유동자산회전률,영업년수,상장년수,기업수명주기,부실판단
(주)에이프로젠헬스케어앤게임즈,109960,2017,-16,-26,-3,-39,320,320,54,24,22,12,39,70,56,81,-5.35,-6.66,-35.34,23.51,-1.19,-3.31,-4.21,-23.18,7.43,257.87,807.9471972232609,807.95,620.64,1268.86,-27.11,456,-39.52,-98.77,527,0,225,5,-754,0.0793097478744633,4.0,0,36,0,0,0,0,0,0,26.0,15.0,성장기,1.0
(주)에이피에스,54620,2019,-6,-7,-2,-20,130,128,112,39,20,22,4,14,19,72,-1.22,-7.74,-19.87,36.57,-3.37,-3.64,-4.7,-45.7,1.91,-1.81,5.12152766099648,5.12,3.59,5.49,-18.53,1971,45.63,-56.43,17843,6,233,77,-26,0.0777653506968386,3.87,0,2,0,0,0,0,0,0,28.0,23.0,도입기,1.0
(주)에코마케팅,230360,2022,47,234,15,13,281,230,37,45,38,6,48,101,74,69,21.94,16.66,12.8,72.11,20.0,19.37,29.81,16.04,-0.23,3.5500000000000007,12.721762711370848,12.72,20.14,-4.29,53.6,5795,-13.07,-0.35,82063,27,348,23,55,1.13911991450088,45.09,2,14,2,1,1,4,1,2,21.0,8.0,성숙기,0.0
(주)에코앤드림,101360,2022,-4,-5,-2,-4,222,142,88,75,39,30,27,70,50,57,0.09,0.09,0.16,16.79,2.3,1.74,2.98,3.72,3.3,-13.95,16.018993642389912,16.02,-9.55,61.49,-21.85,1494,58.47,-1.5,7530,5,19,12,1,0.4340097788426528,11.88,1,1,1,1,0,1,1,1,20.0,4.0,성장기,0.0
(주)에프알텍,73540,2017,-18,-25,-8,-20,138,92,132,76,32,32,7,50,25,57,-7.6,-7.48,-11.74,17.46,-10.13,-10.24,-16.22,-25.08,1.05,2.890000000000001,15.087326477395816,15.09,11.04,16.52,5.85,605,18.94,164.23,931,2,5,4,-293,0.3815933717184046,4.83,2,1,1,1,0,1,1,2,24.0,17.0,도입기,1.0
(주)에프앤가이드,64850,2022,16,23,7,24,142,142,124,76,36,30,9,45,29,57,14.93,13.66,27.95,0.0,6.88,6.27,11.38,21.36,2.8,4.119999999999999,3.618531847087039,3.62,9.65,1.29,11.36,925,-2.9,0.0,24000,24,176,84,33,0.2884559217366478,9.27,1,2,1,0,0,0,1,1,24.0,4.0,성숙기,0.0
(주)엑셈,205100,2022,74,469,11,24,279,279,73,17,16,2,24,153,38,85,9.59,9.49,17.42,55.47,11.6,10.83,12.97,22.73,-1.42,-3.84,5.976286514723921,5.98,-29.91,53.6,16.49,2578,76.96,0.0,33840,28,54,61,28,0.463224118667657,6.79,1,1,1,1,0,1,1,1,10.0,10.0,성숙기,0.0
(주)엑스페릭스,317770,2022,105,703,5,16,1846,1558,22,5,4,1,75,542,79,95,6.74,6.93,20.54,54.31,6.69,5.76,6.06,18.69,-2.97,-0.6699999999999999,5.415304411807935,5.42,-6.1,97.06,3.85,3037,16.86,42.66,6257,12,480,42,49,0.3001060583638469,8.34,0,12,0,0,0,2,0,0,7.0,5.0,성숙기,0.0
(주)엑시콘,92870,2022,-19,-59,-3,-5,351,177,69,17,14,5,29,25,41,85,10.97,13.89,16.69,32.75,6.6,6.35,7.39,11.25,-0.43,-18.55,10.515160932063148,10.52,45.67,-5.47,37.73,2669,-6.5,166.43,30359,18,67,33,50,0.5374273221130196,6.64,3,2,1,1,1,1,1,2,23.0,9.0,쇠퇴기,0.0
(주)엔에프씨,265740,2022,27,35,6,14,175,132,80,28,28,17,16,105,38,78,3.3,2.76,5.95,23.17,3.27,3.21,4.01,7.22,0.61,-8.239999999999998,7.470059435374917,7.47,24.32,-0.69,-22.11,6412,-0.86,5.82,9039,12,22,29,21,0.4287752937771929,8.93,2,1,1,0,0,1,1,1,12.0,4.0,성장기,0.0
(주)엔젠바이오,354200,2022,-25,-68,-14,-71,149,138,52,122,115,20,25,86,77,45,-38.68,-18.12,-89.31,37.59,-13.79,-15.31,-33.95,-78.05,-1.7,-16.33,28.03258341358117,0.0,0.0,0.0,0.0,202,0.0,0.0,990,2,12,9,-994,0.196166396958184,9.79,0,1,0,0,0,1,0,0,9.0,4.0,쇠퇴기,1.0
(주)엔지스테크널러지,208860,2019,-5,-7,-4,-48,100,90,174,232,159,50,0,24,48,30,-85.41,-12.43,-132.69,87.25,-3.79,-4.05,-13.45,-55.38,52.24,-75.77,178.0720015949604,0.0,0.0,0.0,0.0,191,0.0,0.0,-1251,-1,-14,-20,0,0.0730966084763422,3.02,0,1,0,0,0,0,0,0,26.0,8.0,도입기,1.0
(주)엔지켐생명과학,183490,2020,-28,-34,-12,-56,1073,979,26,71,14,35,77,19,85,59,-23.9,-17.75,-67.81,7.05,-17.77,-18.3,-26.08,-74.01,3.4,1.5100000000000016,45.66479297389567,45.66,66.04,-13.57,-17.96,1748,5.78,16.97,-7683,-6,-51,-30,0,0.2085458234887995,4.02,0,2,0,0,0,1,0,0,25.0,6.0,도입기,1.0
(주)엔케이,85310,2017,11,19,4,8,85,55,114,56,50,20,-5,11,27,64,-4.73,-3.07,-5.52,12.05,-3.52,-3.91,-6.71,-7.93,1.9,17.5,-4.407847913043468,-4.41,-9.35,-2.43,-26.0,377,-0.39,11.93,13640,6,13,11,-49,0.5047785465444916,4.72,3,1,1,1,0,1,1,2,40.0,16.0,성숙기,1.0
(주)엔케이맥스,182400,2017,-90,-104,-24,-264,240,209,55,35,33,23,35,97,59,74,-41.26,-35.4,-344.37,69.24,-25.53,-26.29,-39.64,-330.89,-9.62,-27.33,-19.948204717669512,-19.95,-41.36,71.53,-29.76,666,31.0,0.38,-8683,-16,-277,-180,0,0.0893635952979311,3.12,0,2,0,0,0,0,0,0,22.0,9.0,도입기,1.0
(주)엔터파트너즈,58450,2019,-5,-8,-4,-6,75,59,218,312,259,48,-16,4,47,24,-31.47,-7.65,-11.08,7.73,-9.3,-9.44,-38.91,-13.69,2.16,35.36,25.662429508113128,0.0,0.0,0.0,0.0,134,0.0,0.0,3388,8,18,11,-99,0.689368543072384,3.21,2,2,3,1,1,1,1,1,46.0,22.0,도입기,1.0
(주)엘디티,96870,2022,104,8672,11,16,804,589,34,11,10,0,61,441,69,90,13.54,14.44,16.66,31.81,9.59,9.2,10.28,12.65,-0.53,-4.52,14.028924361135234,14.03,23.9,-3.38,-5.29,462,-6.07,-16.77,3851,22,203,33,51,0.682683282491368,5.63,2,6,1,1,1,2,1,1,27.0,16.0,성숙기,0.0
(주)엘앤씨바이오,290650,2022,3,3,1,5,343,161,126,85,17,41,23,35,32,54,4.97,5.9,10.83,51.34,6.61,6.18,9.43,18.04,4.58,-14.37,85.9622978915724,85.96,34.96,126.61,15.1,860,196.94,177.81,20006,10,38,38,28,0.2632241787180316,4.06,2,1,1,1,0,1,1,1,13.0,6.0,도입기,0.0
(주)엘앤케이바이오메드,156100,2018,-15,-22,-8,-24,123,77,91,118,103,38,11,9,58,46,-9.82,-5.21,-12.92,53.78,-8.81,-9.09,-20.0,-26.32,5.17,22.520000000000003,2.502798074657209,2.5,8.0,-4.34,-0.61,707,-2.94,53.38,12583,14,186,40,-32,0.341074006585754,1.34,1,5,1,0,0,1,0,1,16.0,8.0,도입기,1.0
(주)엠게임,58630,2022,115,35374,23,37,501,501,31,25,19,0,60,235,75,80,27.18,25.46,30.65,0.0,30.7,29.87,36.14,40.93,-1.13,-8.560000000000002,36.27133227269452,36.27,55.9,-0.91,32.22,952,2.15,133.7,40627,35,357,55,56,0.6326156973603712,10.66,1,6,1,1,1,3,1,1,25.0,16.0,성숙기,0.0
(주)엠아이텍,179290,2022,120,527,13,21,864,755,21,13,11,3,72,67,81,89,25.82,24.95,31.56,54.01,24.4,23.56,27.42,33.51,-0.97,5.43,19.76866700478336,19.77,43.25,-29.52,20.7,515,-17.79,-1.06,35186,37,422,58,54,0.6450118441504697,3.32,1,7,1,1,1,3,1,1,33.0,6.0,성숙기,0.0
(주)엠젠솔루션,32790,2014,4,9,3,1,99,89,112,242,233,31,-1,14,67,29,-56.48,-21.5,-9.79,12.11,-0.46,-1.54,-4.79,-0.76,0.35,-13.11,-24.372941859234302,-24.37,-21.42,-29.77,-18.43,237,-9.39,126.02,4833,16,121,7,-148,2.3546458265403047,7.25,3,17,6,2,2,6,2,3,51.0,27.0,성숙기,1.0
(주)엠투아이코퍼레이션,347890,2022,129,3393,10,19,1038,856,40,9,7,0,57,80,63,92,15.11,16.06,25.16,51.38,16.11,15.23,16.8,27.98,-1.6,-0.8900000000000006,7.292740227654352,7.29,13.06,-1.43,6.1,4346,-0.4,30.48,20841,26,118,50,50,0.5258597628845528,6.68,1,2,1,1,1,1,1,1,25.0,4.0,성숙기,0.0
(주)엠투엔,33310,2019,6,10,2,5,78,65,127,64,47,23,-6,20,22,61,7.75,10.87,9.24,12.14,0.9,0.42,0.71,0.89,0.92,-0.3599999999999994,2.333500837534772,2.33,-21.15,11.94,-12.74,509,2.54,-27.31,13944,14,114,30,31,0.4687561030536385,4.6,2,4,1,1,0,1,1,2,59.0,27.0,성장기,1.0
(주)엠플러스,259630,2019,-16,-47,-11,-15,120,42,90,241,209,23,12,4,74,29,4.82,1.53,1.92,14.37,2.16,1.93,6.58,2.62,1.37,0.4599999999999999,38.43228852322599,0.0,0.0,0.0,0.0,1617,0.0,0.0,10166,7,51,10,20,0.7345355637766474,4.03,3,4,3,1,1,3,1,1,21.0,7.0,도입기,1.0
(주)영림원소프트랩,60850,2022,35,120,10,11,339,339,40,40,30,8,51,134,72,71,17.61,14.53,12.43,46.83,11.68,10.92,15.81,11.15,-0.52,3.729999999999999,9.461855999148964,9.46,16.74,-5.51,20.59,1075,14.45,0.0,37474,61,498,65,19,0.9374416603646594,9.3,1,7,1,1,1,3,1,1,31.0,4.0,성숙기,0.0
(주)영우디에스피,143540,2022,5,8,3,4,183,167,74,104,71,32,29,21,64,49,-49.39,-34.81,-51.86,-17.24,-18.93,-19.12,-31.79,-33.05,1.04,-65.09,-7.888757475147456,-7.89,-3.15,-15.21,-37.8,183,-59.54,-20.53,-8839,-11,-127,-18,0,0.6032364618828693,3.83,1,4,1,1,1,2,1,1,20.0,10.0,도입기,0.0
(주)예선테크,250930,2022,12,15,6,7,192,125,107,94,46,40,22,29,45,52,-24.84,-13.85,-17.15,9.12,-11.59,-11.64,-21.84,-15.07,1.29,-31.11,-15.253263727394636,-15.25,-28.86,0.49,-19.35,987,0.88,-21.24,9590,15,28,18,-95,0.8415354596792988,2.88,2,2,1,1,1,2,1,2,8.0,8.0,성장기,0.0
(주)예스티,122640,2020,3,4,2,5,74,60,173,153,107,52,-11,15,32,39,0.48,0.38,0.61,17.87,0.62,0.27,0.75,0.7,2.2,59.25,-3.644700310340062,-3.64,6.42,-7.66,23.84,855,2.04,-4.85,26048,16,53,39,2,0.3987597953939041,5.7,2,1,1,1,0,1,1,1,24.0,9.0,성숙기,1.0
(주)오디텍,80520,2022,27,46,2,8,584,504,54,10,10,5,42,147,51,91,-3.23,-5.3,-10.04,-1.12,-1.43,-2.4,-2.68,-8.35,-2.6,-6.529999999999999,-6.787978615314621,-6.79,-6.68,-6.9,-25.79,2102,-13.03,-14.76,8552,6,84,21,-47,0.2979197848200939,3.19,1,3,0,1,0,1,1,1,25.0,17.0,성숙기,0.0
(주)오르비텍,46120,2019,-2,-4,-1,-2,115,72,99,84,74,29,6,24,46,54,1.47,0.96,1.31,11.32,3.32,3.24,6.0,5.48,1.68,-3.91,0.0972690398483158,0.1,-1.9,1.88,8.28,575,-4.25,-2.84,36267,29,93,48,3,0.5916933668557344,3.51,2,2,1,1,1,1,1,1,33.0,14.0,도입기,1.0
(주)오리엔트정공,65500,2020,4,6,2,3,79,51,177,181,131,43,-10,14,37,36,-44.74,-23.61,-22.13,6.81,-6.66,-7.95,-19.06,-10.65,-0.07,-37.190000000000005,-0.0335206419850116,-0.03,3.24,-1.86,-15.54,53,-24.91,-0.4,1666,2,9,2,-1091,0.7463924284737852,6.64,3,3,2,1,1,1,1,2,37.0,22.0,성장기,1.0
(주)오스코텍,39200,2014,-11,-15,-5,-10,168,95,77,67,53,30,22,8,54,60,-9.5,-5.62,-12.02,44.36,-1.72,-2.05,-3.44,-4.42,2.41,7.890000000000001,-3.661633587914406,-3.66,-7.21,0.82,-21.72,187,-1.2,2.3,1654,5,18,10,-124,0.4717588555140848,5.65,1,2,1,0,0,1,1,1,26.0,17.0,쇠퇴기,1.0
(주)오스테오닉,226400,2020,0,1,0,1,208,171,87,161,84,40,35,49,67,38,-20.21,-10.11,-42.65,43.56,0.63,0.39,0.86,1.81,13.67,-21.95,21.050016665608386,21.05,34.57,0.79,13.02,372,-8.72,3.58,2786,4,22,22,-193,0.1991872051669815,1.21,0,1,0,0,0,1,0,0,12.0,6.0,성장기,1.0
(주)오이솔루션,138080,2022,-1,-2,0,-1,255,158,60,27,26,19,32,60,53,79,-3.89,-4.18,-7.77,31.36,-4.08,-4.47,-5.67,-11.31,0.01,-13.27,-6.89596475789119,-6.9,-7.17,-6.58,-22.02,2780,-5.06,13.85,26289,14,70,34,-23,0.409504332727928,7.09,1,2,1,1,0,1,1,1,21.0,10.0,쇠퇴기,0.0
(주)오킨스전자,80580,2017,3,4,2,3,96,69,136,138,106,48,-2,7,43,42,-4.2,-1.86,-2.63,16.18,0.36,0.13,0.31,0.19,2.41,30.140000000000004,-1.0820192021273969,-1.08,8.37,-7.15,56.73,767,-10.86,12.77,15351,27,58,39,-7,0.6911216148441678,7.05,2,1,2,1,1,1,1,2,26.0,10.0,성장기,1.0
(주)오파스넷,173130,2022,-16,-39,-11,-8,135,70,54,238,210,28,22,18,84,30,18.86,6.76,3.56,15.13,8.89,8.69,26.5,5.0,0.4,-2.620000000000001,55.151301292143664,55.15,54.35,59.49,40.1,596,1.45,186.15,35654,30,2155,21,17,1.4299896117372657,8.53,3,104,5,2,2,11,1,2,20.0,6.0,도입기,0.0
(주)오하임앤컴퍼니,309930,2022,28,40,9,12,469,408,44,50,22,23,55,51,70,67,5.55,3.83,4.64,59.97,4.89,3.88,5.88,4.91,-0.17,-10.15,4.644172678296268,4.64,1.13,14.06,0.25,1322,-28.73,19.58,9811,23,2279,30,15,0.7719920766367518,9.13,1,63,1,1,1,3,1,1,6.0,6.0,성숙기,0.0
(주)옵티팜,153710,2020,-8,-13,-1,-4,465,452,46,22,16,11,49,285,62,82,-6.78,-5.83,-18.03,26.9,-7.53,-8.32,-9.95,-26.47,-1.66,-4.94,-0.9550622624026536,-0.96,-8.41,14.3,-4.45,467,1.08,6.4,2894,7,22,22,-81,0.315719462185746,13.27,1,1,0,0,0,1,0,0,24.0,6.0,도입기,1.0
(주)와이어블,65530,2022,50,216,20,39,121,121,108,66,48,9,6,8,35,60,3.22,1.98,3.79,11.47,2.82,2.56,4.51,5.3,0.36,-0.2099999999999999,-10.62960889924554,-10.63,-22.67,-2.44,-18.11,286,-3.99,0.0,33935,27,50,53,7,0.5122243561249089,2.41,1,1,1,1,0,1,1,1,28.0,22.0,성숙기,0.0
(주)와이오엠,66430,2022,7,11,2,4,188,174,63,50,46,22,27,136,58,67,2.03,1.69,1.54,8.62,0.47,0.46,0.77,0.59,1.15,-0.1100000000000003,44.14776140174225,44.15,84.91,10.36,0.29,207,-1.17,86.46,3814,7,49,10,15,0.6639477446481871,6.13,2,3,1,1,1,2,1,1,25.0,22.0,성장기,0.0
(주)와이제이엠게임즈,193250,2018,-7,-12,-2,-5,214,191,48,51,48,19,36,66,68,66,-18.56,-17.18,-36.13,16.23,-4.21,-5.26,-7.62,-13.71,2.54,-6.529999999999999,-11.105016819197646,-11.11,-24.72,44.34,15.7,1435,120.85,38.73,-780,-1,-10,-2,0,0.4077015106920194,7.69,1,7,1,0,0,2,0,1,20.0,10.0,도입기,1.0
(주)와이팜,332570,2022,0,0,0,0,194,123,25,91,86,25,42,74,87,52,-13.67,-9.98,-20.22,28.59,4.09,3.79,5.84,8.42,3.33,-5.59,8.523695464074088,8.52,7.07,19.46,-14.36,332,0.11,-13.03,-813,-1,-23,-2,0,0.4331769588360234,10.65,1,15,1,0,0,4,0,1,18.0,4.0,성장기,0.0
(주)우리기술,32820,2014,-6,-8,-4,-15,54,46,214,191,141,50,-22,6,26,34,-16.22,-7.98,-28.11,23.71,-4.5,-4.63,-12.34,-16.91,7.26,1.8100000000000025,-0.3385797773053699,-0.34,-1.67,0.15,33.6,109,-0.96,13.17,8870,9,16,34,-83,0.2742576677494489,6.27,1,0,1,0,0,0,0,1,29.0,24.0,도입기,1.0
(주)우리넷,115440,2022,-13,-27,-6,-11,160,97,51,88,85,23,27,26,73,53,-16.13,-9.81,-15.66,20.13,-6.22,-6.61,-11.45,-11.16,1.47,-19.31,14.37544363048788,14.38,4.95,50.74,3.07,1200,2.63,31.65,5568,5,34,9,-175,0.5555121281794855,5.38,1,4,1,1,1,2,1,1,24.0,14.0,도입기,0.0
(주)우리로,46970,2022,-2,-4,-1,0,218,137,40,62,56,17,41,24,75,62,-8.84,-6.09,-3.5,10.44,2.71,2.19,3.57,1.36,0.19,-53.48,-1.695470537474401,-1.7,1.08,-9.32,-7.8,235,22.56,17.14,9068,15,96,9,-38,1.6237235697346344,15.04,3,10,3,2,2,6,1,2,26.0,12.0,성숙기,0.0
(주)우양,103840,2022,1,1,1,1,84,33,215,277,193,51,-8,1,43,27,-7.34,-2.18,-1.84,9.29,0.1,0.07,0.23,0.06,1.8,-10.57,12.216529666195877,12.22,30.67,1.47,17.42,2810,0.77,19.73,24514,16,31,15,-12,1.0820429452444362,9.41,8,2,4,1,1,2,1,3,32.0,5.0,성장기,0.0
(주)우정바이오,215380,2022,3,5,2,5,31,23,273,220,152,43,-33,8,15,31,-6.15,-2.44,-4.01,14.34,-2.5,-2.58,-8.24,-5.37,5.8,0.3199999999999994,-5.1353699640993735,-5.14,-44.82,8.19,50.2,459,11.23,-18.33,9591,10,16,20,-20,0.4939045057837158,11.42,3,1,2,1,0,1,1,2,9.0,9.0,성장기,1.0
(주)원림,5820,2020,20,40,5,13,313,271,59,33,24,12,38,29,56,75,16.31,16.37,26.77,24.35,4.21,3.19,4.34,7.93,-1.09,12.98,8.720193189621574,8.72,26.96,-7.84,-13.52,961,10.1,-19.05,34434,19,135,50,53,0.3855492277944484,4.07,1,3,1,1,0,1,1,1,56.0,34.0,성숙기,1.0
(주)원바이오젠,307280,2022,28,37,9,13,157,107,77,45,43,24,17,28,47,69,11.97,9.22,12.23,46.6,13.71,13.38,19.29,19.26,4.28,14.65,2.337307786885946,2.34,-20.47,36.79,50.94,737,49.86,19.07,10232,26,62,38,32,0.6870267716166534,7.95,2,2,1,1,1,1,1,1,6.0,6.0,성숙기,0.0
(주)원익피앤이,217820,2017,-10,-27,-6,-9,133,47,55,159,153,22,20,17,79,39,4.21,2.12,2.36,14.69,4.95,4.9,9.9,5.55,0.42,-4.64,83.87161687392391,83.87,137.91,0.12,42.35,974,-0.97,300.1,11166,18,95,26,9,0.6813210569617808,4.53,3,4,2,1,1,3,1,1,25.0,9.0,도입기,1.0
(주)원풍,8370,2022,114,0,9,10,1192,996,45,9,5,0,53,144,58,92,10.16,10.37,9.5,16.65,9.03,8.29,9.28,8.67,-0.78,3.51,-0.5636229339185241,-0.56,5.23,-7.67,0.64,1429,-1.39,-23.76,25411,27,89,28,33,0.9584541179526624,7.05,2,3,1,1,1,2,1,2,51.0,32.0,성숙기,0.0
(주)월덱스,101160,2022,32,48,9,9,336,169,54,41,26,19,44,88,62,71,25.17,18.38,16.21,27.33,21.62,21.41,30.79,19.81,0.37,-1.3099999999999987,23.558504429811087,23.56,20.67,28.58,34.66,2255,28.95,46.46,106244,41,120,42,39,0.9775869031705072,7.94,3,3,2,1,1,3,1,2,24.0,16.0,성장기,0.0
(주)웨스트라이즈,64090,2016,-67,-87,-34,-13,125,91,75,103,102,39,13,34,63,49,-140.37,-70.58,-28.82,-3.25,-50.62,-51.32,-107.37,-22.98,2.46,-93.22,-28.62546524427455,-28.63,-43.13,26.79,186.04,66,-34.87,-63.4,-7525,-37,-351,-14,0,2.6809921416464886,16.45,5,20,5,2,2,8,2,3,33.0,22.0,도입기,1.0
(주)웨이브일렉트로닉스,95270,2017,0,0,0,0,63,41,151,99,76,39,-14,6,24,50,1.01,1.21,1.85,36.07,2.51,2.39,5.06,3.82,0.2,11.72,-0.8779362441975382,-0.88,-23.56,9.34,23.73,784,-11.25,43.7,9529,11,33,17,11,0.6268950350424131,3.96,3,2,1,1,1,1,1,2,25.0,17.0,성장기,1.0
(주)웹스,196700,2022,5,6,2,4,127,73,88,83,75,39,11,35,52,55,-22.63,-15.03,-24.97,19.76,-1.44,-1.68,-2.93,-3.23,2.28,-23.96,-11.131582240477885,-11.13,-6.08,-15.98,-2.91,467,-27.14,6.47,988,2,5,3,-860,0.55292905288891,9.84,2,2,1,1,1,1,1,1,23.0,9.0,성숙기,0.0
(주)위드텍,348350,2022,42,129,11,22,311,273,27,35,35,8,54,85,80,74,11.72,9.72,16.87,42.23,11.77,10.6,13.84,19.91,-1.84,0.1100000000000012,17.78639318064673,17.79,15.0,30.09,6.29,2152,1.83,12.45,35064,24,249,48,35,0.4920129193907335,10.66,1,5,1,1,1,3,1,1,21.0,4.0,성숙기,0.0
(주)위메이드맥스,101730,2014,94,0,8,27,700,700,51,9,8,0,45,292,53,92,-4.49,-3.95,-13.02,0.0,-2.97,-4.14,-4.53,-15.44,-4.38,-11.92,-9.72910717454968,-9.73,-22.16,10.09,-40.68,2190,-2.64,0.0,19687,18,423,65,-20,0.2826779893685168,4.02,0,6,0,0,0,1,0,0,27.0,15.0,쇠퇴기,1.0
(주)위세아이텍,65370,2022,14,22,6,8,103,102,133,75,41,28,1,30,24,57,14.41,19.32,10.21,18.26,3.03,2.7,4.86,3.44,2.27,-1.59,3.28252780844238,3.28,-18.13,12.69,11.24,851,17.61,-41.92,17052,35,381,45,23,0.7728971037111624,30.71,3,2,1,2,1,1,2,3,34.0,4.0,쇠퇴기,0.0
(주)위지윅스튜디오,299900,2022,-10,-16,-4,-7,115,108,96,57,53,23,5,37,39,64,-6.59,-9.18,-14.59,0.0,-6.39,-6.58,-9.78,-13.37,0.73,0.0899999999999998,4.340755563095779,4.34,-22.43,33.45,54.92,844,5.31,53.89,22709,6,36,12,-120,0.4820704735804367,11.4,1,3,1,1,0,1,1,1,8.0,6.0,도입기,0.0
(주)위지트,36090,2022,-3,-5,0,-2,161,139,94,15,13,9,7,24,18,87,10.39,25.11,38.84,21.63,1.73,1.37,1.64,6.16,-0.3,1.0600000000000005,2.00641443638638,2.01,-9.29,4.94,13.02,269,3.79,3.36,19822,12,87,56,69,0.2205608058649098,6.47,1,2,0,1,0,0,1,1,27.0,25.0,도입기,0.0
(주)윈스,136540,2022,76,490,11,22,539,501,37,17,15,2,56,62,68,86,11.64,12.03,18.97,49.77,12.07,11.14,12.96,21.67,-1.61,0.0300000000000011,8.866259571428566,8.87,17.21,-5.62,5.18,2485,6.83,27.61,61550,30,232,61,31,0.4932817610656615,5.4,1,4,1,1,1,2,1,1,13.0,13.0,성숙기,0.0
(주)윈팩,97800,2015,17,19,10,17,26,22,209,143,130,50,-40,13,14,41,-22.63,-9.63,-18.66,-5.93,-6.74,-6.77,-15.99,-13.18,4.03,-10.53,-14.580692203972903,-14.58,-19.04,-13.81,-13.86,440,-13.08,-25.35,18631,24,29,43,-43,0.5573353005919233,9.56,4,1,1,1,1,1,1,4,22.0,11.0,성숙기,1.0
(주)윈하이텍,192390,2018,-13,-19,-7,-9,139,115,102,118,83,38,15,11,53,46,11.74,7.66,6.72,18.15,8.76,8.02,16.74,9.59,0.88,4.01,21.57910695418312,21.58,33.11,10.66,38.88,1161,1.8,49.26,19148,15,80,20,33,0.7621941284175101,3.3,2,4,2,1,1,2,1,2,13.0,10.0,쇠퇴기,1.0
(주)윌링스,313760,2022,-26,-73,-9,-8,201,143,50,55,52,13,34,40,68,64,-42.28,-27.65,-26.61,0.36,-24.14,-24.31,-38.58,-24.28,0.97,-41.46,-20.44756728525029,-20.45,-25.72,-6.54,44.9,1050,-2.85,-63.16,-5423,-12,-43,-10,0,1.1299073290343318,4.84,3,4,2,1,1,3,1,1,21.0,5.0,도입기,1.0
(주)유니켐,11330,2022,8,11,6,20,31,15,253,212,196,51,-44,0,19,32,2.04,0.49,1.08,16.17,0.92,0.85,2.45,2.71,5.01,-1.4500000000000002,29.482928360637484,29.48,-16.61,48.97,-2.35,331,53.94,-1.07,27214,6,16,23,5,0.2769617732371616,4.74,2,0,1,0,0,0,0,1,45.0,35.0,성장기,0.0
(주)유니테크노,241690,2022,20,39,5,10,190,139,96,33,19,13,13,61,28,75,4.65,3.67,5.92,16.39,4.49,4.32,5.83,7.43,0.4,-6.549999999999999,21.443157040878795,21.44,-21.98,54.27,3.14,935,66.78,8.09,28575,18,28,35,17,0.5297064690130225,5.55,2,1,1,1,1,1,1,2,24.0,8.0,성숙기,0.0
(주)유바이오로직스,206650,2022,-1,-4,0,-1,167,94,101,36,21,10,10,45,25,74,-0.9,-2.8,-6.2,42.57,-2.26,-2.41,-3.18,-6.79,0.5,22.08,7.7294881394202415,7.73,-23.42,25.03,40.83,683,3.95,21.9,28425,18,49,51,-12,0.3422477453078273,19.26,2,1,0,0,0,1,1,1,14.0,7.0,성장기,1.0
(주)유아이디,69330,2017,2,2,1,4,107,106,96,52,52,31,3,1,37,66,-21.78,-16.53,-96.96,-10.0,-7.74,-8.33,-12.05,-53.65,3.36,-11.260000000000002,-10.588322246542228,-10.59,-1.56,-15.08,-53.64,601,-16.56,-3.85,-1044,-2,-4,-12,0,0.1644008360258706,13.27,0,0,0,0,0,0,0,0,34.0,21.0,도입기,1.0
(주)유투바이오,221800,2019,-1,-2,-1,-1,264,259,41,200,98,36,54,33,86,33,-0.11,-0.04,-0.04,13.96,-3.97,-4.1,-11.08,-4.4,3.81,14.04,21.916376034074062,21.92,21.17,26.88,4.88,772,52.78,0.85,4135,19,582,22,0,0.8496695225157196,1.29,1,32,3,1,1,7,1,1,15.0,1.0,도입기,1.0
(주)유티아이,179900,2022,7,7,4,12,305,268,112,144,43,56,36,92,54,41,-22.27,-12.78,-33.07,31.39,-4.17,-4.44,-8.59,-12.73,1.22,-24.43,23.040445017253507,23.04,47.26,3.18,-19.37,580,-5.34,-20.79,4893,4,13,13,-246,0.3161425901219484,7.89,1,1,1,0,0,1,0,1,14.0,7.0,성장기,0.0
(주)유틸렉스,263050,2020,-33,-64,-15,-767,168,168,62,80,70,23,27,75,66,55,-47.42,-32.33,-1412.78,0.0,-26.4,-27.42,-41.02,-1222.23,36.55,-23.0,38.84575831119502,38.85,55.27,15.56,398.02,745,13.76,0.0,-16392,-16,-53,-805,0,0.0192946391184289,161.05,0,0,0,0,0,0,0,0,9.0,6.0,도입기,1.0
