회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
주식회사여수탱크터미날,18267,2022,74.87,0.0,11.48,32.76,494.14,494.14,18.1,15.8,0.0,52.72,47.82,66.1,84.67,14.48,14.2,34.01,10.16,8.6,23.23,-4.2,0.0624163846115704,0.0,12.1,18.11,1.98,10.27,13.86,11812.24,19.78,77.52,56.47,60.22,84.92,0.0,9.87,0.57,1.23,0.42,0.37,1.04,0.57,36.0,0,1,0,0,0.0
주식회사대광금속,100846,2022,8.0,10.63,7.58,3.42,37.86,30.69,1826.97,1145.0,71.35,-36.92,1.86,22.5,5.19,-159.46,-27.56,-18.42,-21.04,-21.33,-14.27,1.06,-1.666544436354915,-49.121418297446986,-49.12,-79.23,-12.13,-47.35,-7.43,-3058.87,-29.1387,-45.38,-13.67,0.0,0.0,2.2163732254463646,25.2,4.98,3.19,1.5,1.49,2.68,3.39,8.0,0,1,0,0,0.0
주식회사피자스쿨,91075,2022,22.41,24.82,9.51,45.62,2333.69,2107.16,73.67,1.95,38.3,25.11,632.7,26.24,57.58,11.3,6.48,29.56,8.41,8.09,37.77,2.11,-0.0441832341211195,5.800548076305337,5.8,28.8,-0.52,2.66,-0.24,4704.48,12.01,16.75,57.66,51.27,75.99,0.2083516708114155,27.83,0.96,0.29,0.22,0.21,0.28,0.89,18.0,0,1,0,0,0.0
(주)대광,51650,2020,1.11,0.0,0.8,3.49,60.49,59.65,255.54,218.22,0.0,-24.25,0.01,37.12,28.13,-3.01,-0.85,-3.75,-0.36,-0.72,-3.15,1.36,0.5142409297653031,-1.23468213386602,-1.23,0.65,-2.32,24.35,-2.29,447.49,2.51,4.0,10.94,-34.25,34.78,0.2291254180902599,15.18,0.63,0.36,0.23,0.23,0.36,0.62,27.0,0,1,0,0,0.0
(주)쓰리젯,12815,2022,100.74,0.0,13.62,25.74,411.0,314.55,15.63,13.86,0.0,37.28,72.04,49.27,86.48,11.32,10.6,17.64,10.56,10.13,18.7,-0.79,0.0037897691670605,4.912994951318912,4.91,9.77,0.59,-4.54,0.2,6761.81,20.57,50.58,38.89,45.37,65.11,0.5290416922772014,6.26,1.53,1.3,0.6,0.54,1.05,1.12,36.0,0,1,0,0,0.0
이디에스(주),80798,2022,4.88,5.47,3.51,3.38,44.88,22.37,255.01,168.53,64.13,-26.16,1.44,21.31,28.17,5.06,1.41,1.34,3.64,3.62,3.49,2.41,-0.0232688175259286,0.1601432779188961,0.16,-4.42,1.48,3.56,1.96,1315.05,9.62,13.96,9.26,14.46,84.94,1.0379190705627983,11.19,9.41,1.52,1.05,1.04,1.33,4.76,15.0,0,1,0,0,0.0
생고뱅이소바코리아주식회사,27413,2022,41.12,1849.96,12.32,11.42,136.45,120.74,42.77,41.48,0.67,10.59,53.12,39.64,70.04,4.08,3.05,3.04,3.96,3.68,3.75,-0.16,0.0391481344132969,-16.25584499636957,-16.26,-30.17,-3.65,18.51,-1.86,8453.63,14.76,28.68,13.69,22.19,78.73,1.078641309168031,8.59,2.47,2.01,1.0,0.98,1.75,2.24,26.0,0,1,0,0,0.0
(주)아이씨티이엔지,80964,2018,11.68,28.53,9.42,6.18,78.58,72.45,415.91,384.72,33.0,-15.97,1.16,58.6,19.38,15.69,3.01,1.79,5.03,4.44,2.94,1.09,-0.6675375895539144,-1.660612810185709,-1.66,-18.56,39.24,-40.85,61.36,2032.28,22.04,83.79,14.46,12.36,31.99,1.5245611477833538,6.03,2.55,7.16,1.68,1.51,4.29,2.34,23.0,0,1,0,0,0.0
(주)예스툴,72351,2022,116.18,348.28,9.96,19.97,576.92,436.64,9.38,8.73,2.86,38.05,98.45,46.03,91.42,7.47,7.77,13.19,9.39,8.55,16.65,-1.63,-0.0332742259768952,5.942123697235073,5.94,6.23,5.7,9.3,0.85,3375.23,15.13,38.49,30.33,43.49,62.15,0.4989585305983082,5.84,1.47,1.27,0.59,0.51,0.95,1.12,30.0,0,1,0,0,0.0
주식회사시티이텍,86614,2022,8.71,99.54,3.62,3.96,158.65,125.38,71.02,67.65,3.63,23.2,30.3,62.76,58.47,9.23,6.32,5.86,5.91,5.82,5.56,0.06,0.0249171704507672,0.0,34.16,52.18,11.84,12.07,13.01,4244.33,18.14,61.91,19.87,29.47,52.82,0.0,7.68,2.24,2.84,1.08,1.05,2.59,1.76,22.0,0,1,0,0,0.0
미래이앤시주식회사,100788,2022,19.67,152.52,10.9,3.8,132.65,127.01,124.36,111.18,7.15,16.18,25.38,65.73,44.57,7.41,3.71,1.11,5.27,5.22,1.69,0.09,-0.0281142310051136,17.208978628853725,17.21,28.16,0.71,47.69,-2.08,5037.19,19.84,82.2,6.92,16.04,44.45,2.867832526816877,6.27,5.13,11.76,3.34,3.1,8.4,4.9,18.0,0,1,0,0,0.0
오성연료전지주식회사,85510,2022,10.79,12.46,8.33,21.28,73.52,73.52,338.61,52.86,66.84,-3.19,30.84,8.86,22.8,-18.81,-2.99,-7.64,0.41,0.41,1.05,13.33,-0.2206150740711253,-2.2859965646707123,-2.29,-1.71,-2.34,46.63,-2.8,4439.72,7.32,8.42,18.69,-40.88,90.29,0.391431416570689,11.64,4.38,0.43,0.39,0.39,0.42,4.38,7.0,0,1,0,0,0.0
주식회사태금레미콘,90749,2022,-2.51,-5.24,-2.3,-3.34,13.48,13.48,1119.81,860.47,43.93,-61.03,0.71,9.51,8.2,4.17,0.49,0.54,2.58,2.33,3.99,2.89,-0.2030950658242315,-26.587107288273494,-26.59,-63.36,-17.93,-11.8,0.55,763.21,5.7,10.69,8.27,6.48,61.01,0.6891879938506946,5.1,3.89,1.27,0.92,0.58,0.69,3.89,8.0,0,1,0,0,0.0
주식회사베네스킨코스메틱,86076,2019,0.89,1.19,0.67,1.69,30.43,5.11,302.62,284.46,56.58,-49.15,0.05,21.5,24.84,30.34,5.05,11.64,7.44,7.44,17.27,5.45,0.9176127830101034,18.954738579553844,18.95,17.66,19.31,8.73,19.55,1771.46,12.04,15.46,30.36,38.36,78.12,0.3965870130893912,15.78,10.69,0.55,0.43,0.43,0.55,1.99,14.0,0,1,0,0,0.0
구일종합건설(주),42123,2022,27.91,0.0,9.07,4.75,270.19,235.53,48.11,47.25,0.0,54.29,137.48,86.19,67.52,4.74,3.86,1.64,2.42,0.82,0.4,-0.77,0.0168129991054447,16.021740243497984,16.02,25.35,-20.78,116.79,-3.46,2198.94,7.29,250.77,3.81,42.88,33.82,1.9097183251927248,10.77,2.88,64.58,2.36,2.05,12.23,2.46,43.0,0,1,0,0,0.0
아레나코리아주식회사,89586,2022,58.27,245.64,26.17,12.97,257.72,169.09,81.53,69.73,10.65,60.58,112.81,98.99,55.09,34.9,18.92,8.5,19.03,18.51,8.31,0.04,0.5597516872111745,22.962671749081707,22.96,23.25,-0.09,124.54,75.89,12561.86,29.29,12205.16,14.51,58.54,64.65,2.018294232877032,10.53,3.84,1072.2,2.23,2.23,200.52,2.25,7.0,0,1,0,0,0.0
(주)코팅코리아,53396,2022,85.17,0.0,17.73,14.92,273.33,173.74,26.3,26.0,0.0,35.69,68.66,56.27,79.18,17.35,14.14,11.74,16.84,16.77,13.93,0.06,-0.0358387403998373,2.670376636729109,2.67,9.35,-4.82,8.55,-5.54,7984.81,26.31,61.24,22.14,53.03,80.31,1.1883961136179069,7.42,3.47,2.69,1.2,1.2,2.65,2.21,24.0,0,1,0,0,0.0
주식회사아이케이프롭테크,99617,2022,0.77,1.04,0.32,0.5,232.86,26.09,71.64,71.35,30.97,55.23,10.81,96.79,58.26,-31.84,-12.34,-33.98,-11.09,-11.11,-30.58,5.15,-0.3806131117561185,0.0,-61.17,-62.41,930.2735999999804,-70.55,0.0,-4154.21,-17.87,-557.39,-27.53,0.0,0.0,0.0,0.9,0.74,40.5,0.36,0.36,40.23,0.37,5.0,0,1,0,0,0.0
(주)두크,52634,2022,3.39,5.12,1.9,1.48,109.28,55.18,127.26,125.87,37.08,5.14,9.85,60.52,44.0,10.65,4.62,3.59,1.33,1.1,0.88,0.89,-0.0626336030987905,-4.905206567428114,-4.91,-8.59,1.36,0.29,6.96,6645.28,22.01,65.06,17.23,20.87,43.25,1.2776717075630937,6.79,3.37,3.87,1.28,1.25,3.26,2.02,23.0,0,1,0,0,0.0
주식회사에스앤가든,99771,2022,24.83,42.9,18.91,28.17,46.32,38.82,319.4,219.76,44.08,-28.13,29.33,24.27,23.84,117.29,20.4,26.27,23.83,23.68,33.95,2.56,-1.8803040242632827,0.0,8.2,58.52,-1.79,77.91,-3.13,9992.98,34.42,46.23,51.29,51.21,83.71,0.0,27.87,4.2,0.89,0.78,0.7,0.88,3.39,7.0,0,1,0,0,0.0
(주)상진,64899,2022,0.88,1.01,0.64,0.42,68.29,32.17,272.99,260.37,63.5,-22.14,1.46,47.67,26.81,4.15,1.05,0.72,3.36,3.3,2.25,1.49,-0.1352024757810273,-7.819684656768386,-7.82,-16.48,1.8,12.2,1.11,1454.27,9.19,17.85,6.03,11.88,85.75,1.5242608565937734,8.15,6.18,2.98,1.47,1.46,2.94,2.91,23.0,0,1,0,0,0.0
원전교역주식회사,16837,2022,43.49,0.0,9.28,4.32,446.38,374.17,27.11,25.84,0.0,70.42,142.21,90.74,78.67,23.08,17.34,7.77,23.28,22.82,10.52,-0.08,0.1225289557227593,2.3384779315410507,2.34,-0.7,46.25,39.83,2.02,17285.24,32.43,728.7,15.11,51.4,66.18,2.1453361690752497,14.79,2.86,48.69,2.23,2.17,27.53,2.36,40.0,0,1,0,0,0.0
주식회사협성기전,43612,2022,26.07,163.02,7.91,6.96,228.3,228.3,43.55,37.02,4.85,33.09,85.11,58.88,69.66,6.43,5.39,3.92,5.2,4.67,4.06,-0.38,-0.0502431825585498,2.08234067803669,2.08,-14.77,42.39,37.38,24.16,5435.17,8.09,76.65,7.12,55.08,71.76,1.1366578857545906,5.37,1.78,11.93,1.37,1.15,3.25,1.78,35.0,0,1,0,0,0.0
(주)지아이엠텍,97914,2022,44.98,60.52,20.77,15.23,119.39,109.38,85.76,43.0,34.32,4.49,12.06,27.63,53.83,19.67,10.26,7.25,11.22,10.98,8.15,-0.06,-0.2033749395224369,-2.3740661174716835,-2.37,-7.0,-0.49,-8.22,-1.23,4638.2,26.56,40.99,19.47,37.26,69.76,1.3639711123541405,20.09,5.17,1.96,1.41,1.35,1.88,4.76,11.0,0,1,0,0,0.0
(주)후레씨네코리아,20516,2022,2.17,0.0,1.09,0.64,209.48,192.8,101.64,86.52,0.0,46.97,35.04,89.88,49.59,8.62,4.53,2.58,5.54,5.09,3.08,-0.27,-0.1568128441438127,-6.416667630191795,-6.42,-8.08,11.49,-20.54,-2.02,4562.28,27.36,2233.25,16.02,16.1,31.13,1.7085418329130504,2.84,2.01,138.02,1.76,1.65,17.8,1.82,35.0,0,1,0,0,0.0
주식회사월성테크,78034,2018,9.3,9.79,7.01,15.78,84.75,62.52,306.46,63.65,71.64,-2.39,14.78,13.27,24.6,11.8,2.74,6.17,5.21,5.21,11.75,5.62,0.062753240684868,0.0,-0.39,9.28,-1.72,19.38,-2.61,1144.4,12.68,15.61,28.55,21.61,85.29,0.0,11.94,5.1,0.54,0.44,0.44,0.51,3.5,23.0,0,1,0,0,0.0
동호칼슘(주),99913,2022,29.98,75.24,8.66,7.55,277.36,253.86,40.64,33.0,11.51,41.61,33.94,65.07,71.1,-3.32,-2.57,-2.09,-1.79,-2.53,-2.25,-0.39,-0.1391133507416802,-3.2516677457544017,-3.25,-4.37,-1.1,9.19,-2.14,2801.18,19.78,76.37,17.25,-12.12,9.15,1.146998071888969,4.49,1.9,4.38,1.23,1.13,3.27,1.72,27.0,0,1,0,0,0.0
(주)엠웍스,66840,2017,39.1,229.78,10.64,5.78,70.27,58.48,37.38,23.35,4.63,-5.05,14.66,11.94,72.79,3.55,4.39,1.35,5.98,5.28,3.28,-0.32,-0.0115152331406036,-22.15188120524878,-22.15,-79.44,25.15,-21.96,-1.17,3371.01,29.61,159.22,16.09,8.4,20.92,1.8404461040997409,7.32,5.53,9.84,3.25,1.61,2.32,5.26,26.0,0,1,0,0,0.0
(주)디어스아이,22849,2022,9.48,28.27,2.84,3.69,161.33,108.64,42.86,39.3,10.06,16.87,27.91,44.39,70.0,3.86,3.86,3.45,1.08,1.02,1.3,0.31,0.0253766063546038,2.051774464042767,2.55,2.16,2.85,12.69,-2.63,7883.55,9.04,39.05,11.74,29.37,58.55,0.7729441996310276,3.53,2.5,3.28,1.12,0.78,1.4,1.75,26.0,0,1,0,0,0.0
주식회사풍년그린텍,87035,2022,30.52,52.44,16.89,11.83,101.18,79.43,123.84,68.96,32.2,0.36,2.89,31.17,44.68,7.38,3.42,2.23,5.29,5.2,3.7,0.76,0.0366910129840105,-2.856687612747995,-2.86,-2.91,-2.83,24.07,-5.98,3828.98,16.69,29.99,11.69,19.06,85.33,1.4275716912380865,8.17,5.62,2.14,1.53,1.41,2.04,4.51,19.0,0,1,0,0,0.0
(주)태화지앤지,58333,2022,183.74,0.0,9.62,17.73,875.84,793.46,5.52,5.47,0.0,40.19,160.68,45.37,94.77,6.76,7.57,11.46,7.89,7.03,12.64,-1.55,0.0077310811779144,5.170761811997697,5.17,-34.7,113.35,-10.92,-2.94,5129.38,8.96,37.33,16.51,69.4,90.01,0.5426204731397704,15.21,1.03,2.23,0.66,0.56,1.35,0.94,16.0,0,1,0,0,0.0
주식회사이진,87020,2020,16.68,20.77,14.83,54.5,112.14,48.05,801.78,801.78,71.4,10.79,0.51,99.7,11.09,10.11,0.89,3.92,7.65,7.56,33.28,28.62,-6.385580229784572,-28.23519268049463,-28.24,-28.45,0.0,-77.57,0.0,1979.63,9.75,140618.73,35.83,10.95,97.81,0.272048316665068,0.55,0.45,5710.69779999999,0.23,0.23,184.07,0.23,7.0,0,1,0,0,0.0
주식회사글로벌오토트레이딩,43184,2022,28.84,0.0,2.54,6.75,346.04,224.65,9.66,7.23,0.0,16.22,51.88,22.81,91.19,4.02,12.37,10.13,3.67,2.75,7.6,-2.56,0.0152264173836957,-7.542842050474132,-7.54,7.52,-11.22,11.1,3.23,4385.75,5.85,68.35,15.56,65.1,64.82,0.3762344498250125,7.92,2.42,4.46,1.22,0.36,0.46,1.71,21.0,0,1,0,0,0.0
에이치앤에스에셋주식회사,50334,2022,6.75,8.42,3.53,47.41,48.64,48.64,109.36,24.04,41.89,-5.9,32.16,5.59,47.76,3.9,1.83,24.58,3.68,3.55,47.6,17.78,0.0352543622428325,0.2614733933991208,0.26,21.76,-0.77,36.35,-0.77,1335.6,5.76,6.11,77.47,31.73,86.78,0.0744007075617751,17.5,1.46,0.08,0.07,0.07,0.08,1.46,27.0,0,1,0,0,0.0
주식회사라온디엔씨,64994,2022,3.7,4.28,3.21,35.52,1.46,1.46,668.67,551.13,75.11,-70.65,0.9,1.05,13.01,9.91,1.34,14.88,3.76,3.76,41.74,25.65,-0.097795286245354,-1.0736065941920918,-1.07,235.35,-1.81,-6.8,-1.81,1072.45,7.3,7.38,80.68,18.45,84.99,0.0905035771952289,0.0,13.3,0.09,0.09,0.09,0.09,13.3,15.0,0,1,0,0,0.0
주식회사안이포인터내셔널,95467,2022,343.5789999999999,0.0,23.44,36.1,1631.41,1631.41,5.08,5.08,0.0,73.99,118.5,78.82,95.17,27.61,32.86,36.45,34.1,32.09,45.31,-2.84,-0.2500481120367017,0.0,19.96,22.91,10.1,-2.07,-39.86,15247.46,61.06,168208.8763999957,94.04,38.77,50.39,0.0,0.0,0.91,1661.71,0.9,0.71,3.21,0.91,13.0,0,1,0,0,0.0
룩소티카코리아,56693,2022,10.52,0.0,8.01,2.32,147.4,119.81,319.08,230.73,0.0,26.09,45.72,81.15,23.86,27.08,6.24,1.96,10.45,10.41,3.27,-0.01,0.0156247649528594,-14.500458037070237,-14.5,-15.66,-9.1,38.36,-20.82,13501.2,76.39,949.53,22.1,8.86,39.78,3.456048741578683,16.89,4.89,37.97,3.19,3.19,17.46,3.9,19.0,0,1,0,0,0.0
진원이앤씨(주),40134,2022,85.67,748.69,5.21,64.14,1714.9,1694.85,6.47,5.57,0.7,84.47,0.88,89.7,93.92,14.36,14.72,156.03,10.52,5.52,62.337399999999946,-33.0408,-0.0387039519129576,8.457327585069278,8.46,11.76,-13.73,-58.34,-3.08,25148.16,11.66,1841.23,143.62,83.39159999999995,97.2,0.0811639738272676,58.32,0.1,12.62,0.09,0.08,0.73,0.1,22.0,0,1,0,0,0.0
(주)에너지네트웍,51205,2022,30.13,37.45,12.05,29.93,21.73,21.06,66.61,58.33,32.16,-27.4,3.91,7.61,60.02,8.63,5.05,12.47,7.42,7.38,18.29,2.91,0.0007061928024319,0.443654085330279,0.44,-9.29,1.34,8.15,1.67,14761.96,17.17,18.94,42.66,29.23,89.9,0.4024469637458335,9.63,5.19,0.45,0.4,0.4,0.44,5.03,17.0,0,1,0,0,0.0
베스트솔라에너지주식회사,69164,2022,21.09,21.94,12.59,57.65,225.49,225.49,148.2,26.28,57.38,13.29,0.28,23.87,40.29,21.1,7.76,35.51,10.79,10.77,49.25,13.87,0.1159744863482229,0.1880720682522804,0.19,42.92,-8.4,36.79,-8.51,5768.84,18.56,25.21,84.97,41.79,0.0,0.2184084562728973,16.7,1.08,0.28,0.22,0.22,0.27,1.08,11.0,0,1,0,0,0.0
주식회사신한금형,18166,2015,7.04,11.86,5.36,12.69,96.75,61.33,319.97,237.91,45.23,-1.84,1.08,54.81,23.81,2.29,0.58,1.28,2.68,2.47,5.65,4.51,-0.0246572542413194,0.0,7.53,3.65,12.65,-10.12,14.83,3252.69,7.85,18.53,18.56,6.87,76.33,0.0,1.42,1.19,1.07,0.45,0.44,0.99,0.78,45.0,0,1,0,0,0.0
삼신교통주식회사,15060,2022,56.91,216.39,25.14,10.83,117.59,116.65,79.12,52.5,11.62,5.16,54.73,34.47,55.83,3.98,2.47,0.96,1.59,1.42,0.61,0.09,-0.0722750769790933,-0.3330120134330562,-0.33,32.5,-11.83,10.51,-9.32,5386.47,32.92,61.75,14.19,6.79,60.62,2.3206776766983936,71.69,7.75,4.14,2.57,2.32,3.32,7.67,54.0,0,1,0,0,0.0
(주)맛찬들백미식품,69336,2022,7.21,9.33,5.86,4.53,53.57,40.6,434.78,323.33,62.82,-28.07,13.05,32.39,18.7,9.35,1.7,1.29,3.01,2.95,2.32,1.8,0.0402101438512873,-3.063996211673574,-3.06,-3.06,-3.07,15.12,-1.38,2942.69,14.92,22.71,11.54,11.2,62.87,1.2925888765704248,8.79,5.47,1.95,1.31,1.27,1.88,3.93,13.0,0,1,0,0,0.0
신한여객자동차주식회사,51135,2022,56.75,0.0,14.48,8.6,102.66,101.43,34.25,27.73,0.0,0.55,24.37,21.2,74.49,6.65,5.89,2.88,3.0,2.51,1.45,-0.27,-0.0797640427830205,5.183548783769087,5.18,-26.21,18.78,9.7,13.16,4557.63,22.61,39.19,13.43,21.44,60.14,1.6833220306322465,42.96,6.81,2.84,2.04,1.73,2.32,6.74,57.0,0,1,0,0,0.0
신명글로빅스(주),46011,2022,40.9,0.0,5.32,9.47,427.45,215.62,14.96,12.98,0.0,36.97,46.29,48.25,86.98,7.46,7.23,11.25,8.18,7.57,13.0,-1.05,-0.047146295266257,7.43910355099591,7.44,-16.14,45.63,-7.9,61.35,4934.72,14.02,33.4,24.93,45.11,57.69,0.562328924972688,11.31,1.63,1.65,0.64,0.58,1.29,1.06,51.0,0,1,0,0,0.0
(주)오리엔트푸드,91591,2022,4.56,5.16,3.94,11.27,15.24,13.68,630.51,613.68,76.33,-71.2,4.62,12.8,13.69,32.55,3.93,10.98,8.19,8.01,22.83,4.15,-0.4898454604450437,1.115381366028523,1.12,-12.32,3.44,4.26,-0.98,1652.67,10.34,12.38,29.6,37.08,76.83,0.3491367945602572,8.41,2.86,0.42,0.36,0.35,0.41,2.55,6.0,0,1,0,0,0.0
(주)산호종합건설,14948,2022,5.27,7.43,2.64,34.42,10.26,7.59,100.59,75.51,35.57,-33.78,3.78,3.86,49.85,1.05,0.57,6.81,0.62,0.6,7.92,10.85,0.0091721081113051,-1.4424570607773657,-1.44,-15.59,-0.77,66.0,-0.81,1593.55,7.35,7.74,95.79,7.11,77.38,0.0767468841336641,4.74,2.39,0.08,0.08,0.08,0.08,1.82,35.0,0,1,0,0,0.0
대구태양광발전(주),69923,2020,36.5,38.03,17.59,72.76,149.15,149.15,93.05,25.67,46.25,6.54,123.56,19.84,51.8,16.7,8.12,35.59,10.93,10.86,47.58,7.17,-0.0400272050938943,-10.644219427309707,-10.64,-15.66,-9.31,-8.06,-9.38,2871.67,20.75,25.93,85.83,41.47,97.28,0.2417942906385093,7.28,1.12,0.29,0.23,0.23,0.29,1.12,12.0,0,1,0,0,0.0
주식회사뉴엠티,89135,2022,8.18,11.75,4.85,3.9,156.52,85.31,145.88,74.18,41.3,17.05,21.92,47.22,40.67,9.77,4.09,3.08,5.2,5.16,3.99,0.67,-0.2528866020519631,8.42813332907376,8.43,35.27,-7.92,22.49,-8.19,2787.25,12.6,24.85,10.13,30.4,75.72,1.2439726216574214,9.21,5.27,2.31,1.33,1.29,2.26,3.03,14.0,0,1,0,0,0.0
삼양리소스(주),76027,2022,40.69,53.79,23.05,47.07,177.93,167.96,130.72,57.63,42.86,19.47,58.94,44.44,43.34,32.11,25.6,39.63,19.11,18.14,43.42,0.28,0.138602560621162,-25.621130774407305,-25.62,-38.68,-10.35,-26.27,-34.73,18540.96,29.11,223.94,59.44,66.67,91.03,0.4897927977489619,15.72,0.88,2.77,0.65,0.42,0.83,0.84,8.0,0,1,0,0,0.0
(주)제일가주상사,81754,2019,0.12,0.13,0.12,4.27,14.58,5.58,3838.22,2876.23,94.77,-62.38,0.26,10.65,2.54,-18.31,-0.55,-18.09,0.23,0.23,8.21,25.88,-0.4456064947027218,-1.3243576974877018,-1.32,-11.17,0.0,1.79,0.0,172.94,2.0,2.25,70.78,-25.56,77.1,0.0282986712906143,10.1,0.6,0.03,0.03,0.03,0.03,0.25,18.0,0,1,0,0,0.0
(주)삼정산업,64077,2022,-1.99,-3.09,-1.44,-1.49,45.37,8.18,260.93,223.55,46.45,-33.84,0.13,28.1,27.71,8.73,1.74,1.91,4.58,4.58,5.04,2.48,-0.1801132761338284,-10.485697086576865,-10.49,-35.48,5.48,45.05,7.31,3144.97,13.9,20.65,14.44,13.24,77.61,0.9623672903540628,76.41,6.27,1.48,0.91,0.91,1.37,2.69,32.0,0,1,0,0,0.0
주식회사창원벤딩,48486,2022,15.46,19.86,8.83,9.59,115.32,85.85,133.11,68.77,44.47,4.52,58.47,34.02,42.9,0.71,0.32,0.34,4.65,2.27,2.5,-0.85,-0.0262802682504095,-2.71520077154658,-2.72,-4.15,-1.96,45.58,0.56,5371.32,8.72,14.21,9.47,3.57,37.82,0.9204790853627126,9.88,3.71,1.5,0.95,0.91,1.38,2.65,26.0,0,1,0,0,0.0
(주)시노텍스,52553,2022,45.3,71.56,16.11,14.81,34.25,24.63,55.2,48.04,22.52,-20.35,8.94,10.6,64.43,29.75,49.39929999999984,15.32,23.49,23.23,19.56,0.69,0.1453342539303318,39.213228231573055,20.15,-39.67,36.17,81.63,2514.323799999933,7654.7,26.74,5507.01,24.57,62.34,81.81,1.6933459922511345,19.25,9.4,448.25,5.742899999999991,1.19,1.4,7.72,17.0,0,1,0,0,0.0
주식회사에이피텍,43719,2022,47.36,0.0,10.33,6.44,838.98,753.52,27.9,13.2,0.0,76.24,40.48,86.56,78.19,19.68,15.63,9.03,18.01,17.25,10.42,-0.46,0.0806023572097848,0.0,6.75,8.0,-0.67,-8.34,-6.87,10235.47,26.26,588.18,16.38,55.11,68.91,0.0,4.53,2.13,34.63,1.73,1.66,11.89,1.92,28.0,0,1,0,0,0.0
주식회사씨믹스,77894,2022,26.93,77.79,5.22,5.43,466.57,343.93,24.03,17.18,6.71,50.77,69.38,64.62,80.62,20.95,16.84,15.91,17.93,17.38,16.65,-0.37,0.2446354209375924,0.0,18.87,28.69,4.33,40.02,3.73,8417.32,35.38,128.14,36.8,43.22,74.44,0.0,9.61,2.19,3.55,1.06,1.04,2.77,1.67,22.0,0,1,0,0,0.0
주식회사맥스퀘어시스템,69553,2015,-3.2,-5.31,-2.15,-0.78,149.37,116.32,205.63,169.14,40.55,27.32,1.63,82.66,32.72,2.37,0.78,0.28,2.87,2.61,0.97,0.59,-0.291463674045086,-4.072118112806777,-4.07,-7.91,19.68,-1.99,7.4,1417.92,10.1,90.74,3.67,7.58,33.04,2.749350071983974,4.74,3.73,25.59,2.81,2.69,17.28,3.19,18.0,0,1,0,0,0.0
주식회사재능유통,10393,2022,44.72,0.0,15.5,54.73,103.93,103.93,53.05,29.12,0.0,0.75,21.19,19.78,65.34,14.41,11.3,34.38,12.05,11.09,40.25,-3.48,-0.0006950531195156,-5.279582660775177,-5.28,15.06,-9.23,2.53,-5.98,14291.78,16.49,25.24,58.23,59.05,95.88,0.2832122251201971,31.27,1.53,0.42,0.33,0.28,0.34,1.53,51.0,0,1,0,0,0.0
소이연이엔씨주식회사,101278,2022,-23.46,-39.84,-22.8,-12.79,106.42,96.27,3453.87,3308.67,57.23,5.98,16.25,99.08,2.81,0.0,37.3,22.93,36.73899999999991,36.12579999999998,27.92,3.54,-5.537482388878813,-17.128317654147565,-17.13,-17.23,-4.06,712.52,-40.73,21039.44,52.17,168208.8763999957,29.26,78.36,97.8,1.7826236490055916,5.89,2.59,5710.69779999999,1.63,1.62,189.07,1.63,18.0,0,1,0,0,0.0
애플에이앤엠주식회사,42392,2019,86.57,0.0,9.55,59.96,3147.86,3134.362899999982,12.4,1.72,0.0,46.53,79.14,48.05,88.97,9.27,9.83,50.3,9.58,7.55,46.24,-12.41,-0.0041738589872809,5.25533249640773,5.26,0.72,9.83,3.46,-7.69,3911.53,13.49,41.77,84.69,59.39,86.13,0.1593011795492372,71.63,0.33,0.47,0.2,0.16,0.32,0.33,20.0,0,1,0,0,0.0
주식회사코멧,59122,2022,5.92,100.66,3.45,1.48,176.97,102.99,139.69,81.83,3.43,26.28,49.52,60.41,41.72,13.68,6.24,2.3,4.62,4.12,1.54,-0.08,-0.0264258325090311,35.97476521759274,35.97,1.69,180.1,26.08,179.89,10991.28,22.19,62.4,9.53,24.08,82.93,2.327678406123358,13.59,5.38,9.17,2.72,2.68,8.67,3.89,15.0,0,1,0,0,0.0
(주)내고을헬스앤스파,78370,2019,2.96,3.55,2.54,42.31,1.2671,0.96,611.45,511.28,71.66,-71.67,0.27,0.63,14.06,8.72,1.19,19.56,3.71,3.66,60.88,38.94,-0.0073066469520475,-0.0068262519218032,-0.01,-85.5861,1.43,4.43,0.88,688.87,5.88,5.99,97.85,19.99,0.0,0.0600729844413978,0.0,6.67,0.06,0.06,0.06,0.06,6.67,9.0,0,1,0,0,0.0
