회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)정안네트웍스,90727,2022,-1.31,-1.56,-0.82,-0.92,135.22,79.64,166.55,46.52,52.52,6.15,1.33,23.6,37.52,1.64,0.61,0.69,1.85,1.76,2.0,1.86,-0.5900000000000001,-4.117752257275472,-4.12,-17.01,0.72,-49.56,1.4,891.53,5.42,7.39,6.04,11.37,59.77,0.8966069579065579,6.05,5.32,1.23,0.89,0.88,1.18,3.45,18.0,1,0,0,0,0.0
(주)타이타늄22,15257,2021,-104.58,-722.12,-89.48,-84.07,101.28,101.28,592.8,506.95,12.39,0.94,41.03,74.11,14.43,-21.48,-7.03,-16.45,-7.04,-7.77,-21.13,-1.91,-39.93,-79.10175992433291,-79.1,-80.72,-72.47,-31.36,8807.85,2155.7,26.71,130.43,25.1,-65.56,-52.18,1.0643403995041856,14.19,0.46,10.28,0.43,0.37,1.78,0.46,31.0,1,0,0,0,0.0
선진정공(주),88076,2022,-18.82,-21.76,-18.54,-40.72,32.51,11.87,6490.85,4550.03,85.19,-46.59,0.52,22.45,1.52,-282.86,-34.52,-73.99,-33.15,-33.18,-74.81,6.14,-286.77000000000004,-5.02479397785197,-5.02,-38.43,12.66,-43.91,21.23,-2455.66,-17.66,-28.57,-38.8,0.0,0.0,0.4552707098215734,7.17,4.56,0.81,0.47,0.44,0.62,1.55,8.0,1,0,0,0,0.0
(주)진도토건,90107,2022,-2.61,-29.38,-1.77,-0.44,138.38,136.22,211.4,203.71,6.04,25.11,8.99,90.52,32.11,17.96,6.86,1.57,8.0,7.72,1.83,-0.01,3.7600000000000016,11.80934648655629,11.81,9.1,46.64,36.62,38.36,3630.22,15.01,476.6,3.76,41.69,57.84,3.988862039761328,5.96,4.67,147.07,4.38,4.21,50.05,4.6,33.0,1,0,0,0,0.0
(주)우일산업,65702,2015,-1.47,-1.58,-0.72,-1.28,218.41,203.7,97.45,34.04,45.7,20.41,54.9,37.65,50.64,16.69,8.52,13.85,13.26,13.22,21.5,3.55,-1.41,20.28202657940222,20.28,93.7,-2.12,-10.86,-2.11,6249.56,18.09,29.09,32.13,43.12,77.65,0.5630233073206483,3.11,2.17,0.9,0.61,0.61,0.89,1.97,13.0,1,0,0,0,0.0
(주)경도디앤씨,72675,2016,-10.74,-13.25,-7.13,-10.75,145.46,88.03,197.1,195.64,53.77,29.94,11.15,95.79,33.66,271.4,21.7,58.48,27.11,27.1,73.05,0.93,271.4,-61.1251714710011,-61.13,-62.27,25.33,0.0,-78.31,2066.5,51.2,14295.1,77.26,75.7,93.05,0.6627177767685455,0.0,0.43,65.97,0.37,0.37,17.49,0.38,10.0,1,0,0,0,0.0
(주)경해,99898,2022,28.26,34.18,15.69,15.75,244.21,240.96,124.8,43.48,45.9,27.89,28.8,47.24,44.48,0.13,0.06,0.06,-2.65,-3.49,-3.53,0.53,-50.83,-1.7218426203056536,-1.72,3.79,-6.18,-22.44,-6.28,2973.21,16.87,32.5,16.93,0.34,55.95,0.9961963952793904,66.21,2.17,1.86,0.99,0.99,1.83,2.15,14.0,1,0,0,0,0.0
주식회사유니크건설,74148,2017,15418.2,0.0,111.03,1941.16,71817.55,70031.06,0.73,0.14,0.0,97.79,80.04,97.92,99.28,-2.58,-2.1,-45.41,-1.91,-4.42,-95.4,-54.25,0.0,0.0,-31.99,-33.3,753.08,-98.91,8340.37,-351.47,-3.88,-203.03,-67.82,0.0,0.0,0.0,0.31,0.05,5.92,0.05,0.05,4.93,0.05,11.0,1,0,0,0,0.0
(주)에스엠테크,66233,2022,-17.71,-21.3,-9.6,-11.93,166.99,136.3,118.46,46.85,45.08,14.37,20.62,35.81,45.77,1.4,0.5,0.51,3.1,2.89,3.1,2.34,-1.96,38.2461845062829,38.25,89.46,20.13,38.37,18.44,1950.29,6.6,12.15,8.19,6.18,73.99,0.8050002141038347,6.91,3.78,1.39,0.99,0.93,1.37,2.94,25.0,1,0,0,0,0.0
(주)킹스코,73235,2022,-15.47,-18.62,-9.83,-7.17,131.19,44.9,174.17,161.84,52.78,18.41,8.56,77.44,36.47,19.07,7.87,4.64,12.25,12.25,7.52,1.15,6.470000000000001,46.57093735394089,46.57,70.45,-1.03,12.55,-6.54,4840.75,13.9,110.29,10.15,45.67,77.71,1.3697440316945475,7.04,5.91,10.5,1.7,1.63,6.04,2.23,23.0,1,0,0,0,0.0
(주)케미프렌드,96611,2022,-12.89,-92.14,-2.78,-1.21,581.91,279.62,27.54,21.16,3.02,79.97,4.5,96.57,78.41,10.35,8.06,3.35,13.31,13.21,5.5,0.0,-9.43,9.121361534368544,9.12,9.87,-8.34,11.29,-11.6,5754.11,23.82,5715.34,10.34,32.41,47.48,2.303191862121087,5.08,4.7,518.63,2.41,2.4,64.19,2.5,22.0,1,0,0,0,0.0
(주)샘글로벌,80609,2022,-6.19,-7.19,-3.94,-16.06,15.1,9.02,174.6,156.91,54.71,-48.52,3.0,8.63,36.42,-25.06,-6.05,-19.11,-4.54,-4.55,-14.87,6.73,107.92,65.98503802821241,65.99,-39.43,98.62,-25.75,98.78,295.92,0.66,0.77,2.69,-710.03,-345.8,0.2450676350028619,8.13,3.11,0.36,0.32,0.31,0.36,2.14,34.0,1,0,0,0,0.0
(주)이티솔루션즈,18455,2022,-1.32,-1.34,-0.95,-64.95,6.18,6.18,255.68,90.73,70.71,-23.93,1.31,1.58,28.12,-10.66,-6.61,-217.1,-1.79,-1.79,-98.62,125.42,-7.59,65.10236385444705,65.1,119.56,64.45,-96.08,157.38,138.19,0.37,1.03,25.55,-849.84,-113.18,0.0145802568030744,0.0,1.27,0.02,0.03,0.02,0.02,1.27,42.0,1,0,0,0,0.0
(주)레오메딕스,99005,2022,4.06,72.61,1.82,2.36,200.7,184.72,81.41,64.46,2.51,35.78,38.1,71.32,55.13,8.17,4.88,5.25,5.19,3.93,4.65,-1.35,-32.22,21.14659287067745,21.15,13.84,44.15,-24.48,4.63,4869.06,28.01,283.94,36.3,14.47,20.86,0.7716397718485858,3.27,1.24,4.54,0.93,0.85,3.18,1.15,21.0,1,0,0,0,0.0
주식회사센트롤,80636,2018,-2.21,-3.19,-2.03,-7.48,54.48,37.31,1128.11,579.05,63.51,-21.46,8.44,25.69,8.14,-143.41,-42.93,-129.26,-41.17,-41.32,-136.69,7.55,0.0,0.0,25.93,8.38,33.4,-43.81,815.06,-2898.52,-16.36,-96.5,-60.35,0.0,0.0,0.0,6.6,1.89,1.6,0.33,0.3,0.42,1.1,11.0,1,0,0,0,0.0
세목반도체,73392,2022,-1.48,-2.06,-1.21,-0.82,75.79,75.79,450.7,351.39,58.91,-15.45,11.54,48.36,18.16,-92.34,-31.73,-20.27,-27.66,-28.32,-20.22,0.75,-94.56,-9.86031575688938,-9.86,8.04,-21.97,-25.81,-5.88,-565.09,-5.88,-13.16,-3.98,0.0,0.0,1.4776076066318442,9.29,3.17,3.21,1.57,1.4,2.51,3.17,20.0,1,0,0,0,0.0
(주)태봉,19373,2022,-3.1,-3.67,-2.27,-3.73,47.19,9.49,274.35,260.79,61.98,-36.79,1.18,32.88,26.71,-22.52,-7.79,-11.12,-4.48,-4.54,-7.29,2.79,-22.98,4.366412026790411,4.37,15.64,-0.39,-6.43,-1.14,566.81,2.92,5.3,4.78,-232.41,-78.26,0.6098736539432751,14.91,10.02,0.94,0.7,0.62,0.91,1.99,55.0,1,0,0,0,0.0
(주)제우인터내셔날,87929,2022,0.87,3.44,0.23,0.13,393.89,150.39,35.38,29.97,6.6,65.05,6.99,87.19,73.87,10.97,9.45,4.35,8.31,8.3,4.22,0.12,7.130000000000001,25.63354670568253,25.63,29.19,5.8,46.67,9.13,6694.81,30.94,2677.47,17.5,24.83,42.98,1.7677096180072749,8.71,5.19,159.67,2.18,1.97,14.19,2.29,18.0,1,0,0,0,0.0
(주)씨앤씨유통,84630,2022,-0.38,-0.53,-0.31,-0.1,73.83,31.4,498.01,266.82,59.91,-11.68,18.95,32.94,16.72,-6.39,-1.11,-0.37,1.11,1.1,0.36,0.7,-7.81,-5.541038952761445,-5.54,-11.29,-2.44,5.72,-5.35,8299.3,32.71,67.15,10.52,-3.49,38.76,3.1082484943590565,73.7,19.43,6.2,3.02,3.02,4.58,8.87,10.0,1,0,0,0,0.0
지테크산업(주),45492,2022,-3.5,-4.9,-2.61,-2.46,59.77,34.31,289.85,216.31,53.16,-22.32,0.14,33.16,25.65,-30.71,-9.32,-8.79,-7.62,-7.64,-7.2,1.8,-22.8,0.3477098749120873,0.35,5.85,-2.18,17.24,-3.47,103.89,0.44,0.67,0.41,-2118.75,-1021.15,1.0589714668743064,6.09,5.97,1.59,1.06,1.06,1.57,3.28,24.0,1,0,0,0,0.0
주식회사터칭,74322,2019,1.29,1.29,1.06,16.28,11.39,11.39,476.39,470.17,82.34,-72.28,1.16,9.29,17.35,-27.1,-5.39,-83.13,-2.29,-2.52,-38.95,34.95,-36.27,-1.9543026138320585,-1.95,6.92,-2.78,-82.7,-2.88,165.78,1.53,1.69,23.43,-354.89,5.16,0.0654074183135114,2.29,0.73,0.07,0.06,0.06,0.07,0.73,11.0,1,0,0,0,0.0
주식회사이스트밸리티앤에스,49750,2022,-9.17,-10.91,-7.04,-3.75,126.82,73.42,330.6,326.83,64.5,20.36,3.4,96.26,23.22,2.22,0.51,0.27,2.83,2.8,1.5,0.31,0.0,0.0,-0.08,-1.09,35.75,-2.13,158.08,972.51,6.78,456.7,3.62,7.5,48.02,0.0,4.61,3.82,181.96,1.88,1.87,57.73,1.94,25.0,1,0,0,0,0.0
(주)이앤엠테크,86221,2022,-2.84,-3.75,-1.45,-1.36,98.87,82.62,104.82,92.15,38.74,-0.51,26.12,44.48,48.82,23.59,10.72,9.65,12.24,11.99,10.88,0.91,-30.66,6.546405944874932,6.55,13.42,1.62,33.85,-3.82,3191.0,19.28,37.41,18.05,53.45,78.38,1.0677904222123238,35.27,2.84,2.03,1.11,1.1,1.94,2.55,17.0,1,0,0,0,0.0
(주)코리아관광호텔,59065,2015,-2.77,-2.87,-1.41,-18.82,1.77,1.77,104.07,66.34,49.28,-31.93,0.26,0.57,49.0,-24.04,-5.62,-71.56,-4.01,-4.01,-52.6,18.71,-24.04,3.3556012845128325,3.36,-58.09,4.24,-20.7,4.59,511.23,4.29,4.36,57.1,-125.33,-3.35,0.0750699635626009,38.64,7.72,0.08,0.08,0.08,0.08,7.72,23.0,1,0,0,0,0.0
굿어스데이터주식회사,85160,2022,-10.23,-43.64,-6.21,-3.5,155.38,152.75,154.22,139.92,14.23,30.48,34.11,85.52,39.34,8.88,3.41,1.68,3.74,2.59,1.29,-0.5,0.0500000000000007,30.382203846042888,30.38,22.51,110.21,-11.32,-15.67,3284.49,9.14,5664.85,5.15,32.58,39.1,1.774947595968991,11.6,2.33,1006.45,2.04,2.01,16.61,2.29,6.0,1,0,0,0,0.0
영빈건설주식회사,70560,2022,-34.37,-78.4,-11.87,-9.17,325.82,196.59,52.78,34.66,15.14,51.23,21.69,73.92,65.45,-7.6,-5.56,-3.99,-5.23,-5.54,-4.14,-0.04,-9.01,7.223161723660089,7.22,10.99,-2.18,-25.36,-3.39,-371.4,-0.85,-4.9,-0.66,0.0,0.0,1.295337555086472,4.17,2.96,7.33,1.39,1.34,4.91,1.84,17.0,1,0,0,0,0.0
주식회사홈에이스,75840,2020,425.96,502.88,59.56,981.07,388.7,340.88,16.25,15.52,11.84,38.53,4.69,51.88,86.02,-1.97,-2.77,-29.17,-1.14,-2.5,-40.37,-20.89,-4.84,4.2098856442280095,4.21,-24.88,78.92,-88.2,1074.53,-784.84,-1.69,-70.41,-27.78,0.0,0.0,0.0607059068361588,10.4,0.11,0.43,0.09,0.06,0.16,0.1,16.0,1,0,0,0,0.0
(주)유니정보,97811,2022,-4.21,-5.2,-3.17,-2.77,65.56,19.34,304.81,282.37,60.92,-24.02,0.75,45.73,24.7,4.18,1.0,0.71,2.35,2.34,1.9,1.31,-1.46,16.519523777466578,16.52,-1.84,38.31,6.17,40.22,2161.54,14.88,38.98,13.02,5.42,31.8,1.1432222927606814,8.5,7.68,2.53,1.41,1.23,2.45,2.48,12.0,1,0,0,0,0.0
(주)페트로산업,69767,2022,-0.78,-1.3,-0.21,-0.2,316.8,286.75,36.13,19.99,16.02,31.84,52.85,46.53,73.46,-3.45,-2.83,-2.43,-3.14,-3.26,-3.0,0.18,1.38,5.122968218941554,5.12,-6.81,18.31,12.21,35.15,2310.48,10.3,22.24,9.72,-25.04,24.55,1.059311372828009,4.14,2.37,2.63,1.16,1.09,2.15,2.2,27.0,1,0,0,0,0.0
주식회사시티팰리스,77696,2022,-17.8,-25.09,-15.13,-65.35,207.57,78.42,566.31,138.18,60.32,22.31,15.77,43.05,15.01,1.21,0.2,0.84,2.75,2.64,11.06,10.24,0.0,0.0,6.4,-15.5,32.33,542.81,37.59,1844.36,4.02,7.16,17.38,4.82,79.15,0.0,42.43,1.61,0.48,0.24,0.24,0.46,0.49,15.0,1,0,0,0,0.0
(주)두영컴퍼니,91636,2022,-1.79,-1.97,-1.38,-1.15,102.34,46.28,334.02,310.61,70.12,1.68,14.13,73.24,23.04,19.0,4.93,3.43,8.15,8.09,5.98,1.57,-21.93,28.22301761451921,28.22,47.79,-5.88,-28.88,-3.58,1777.04,13.45,61.5,11.17,30.75,53.38,1.2045585405695367,6.54,3.24,5.41,1.43,1.35,4.37,1.96,28.0,1,0,0,0,0.0
주식회사삼인,96900,2022,-0.03,-0.03,-0.03,-1.1,1678.23,1678.23,17647.21,53.98,93.91,4.8,1064.78,5.1,0.56,0.0,-0.41,-15.59,1.06,1.06,40.7,114.32,0.0,1.4099216170764863,1.41,36.78,0.02,-54.1,0.02,917.78,3.46,3.65,134.02,-11.63,94.18,0.0258362153776005,8.48,0.58,0.03,0.03,0.03,0.03,0.58,5.0,1,0,0,0,0.0
(주)조이파트너즈,93329,2022,32.64,39.49,31.28,194.23,112.11,34.51,2298.77,1949.4,79.21,9.84,0.96,91.11,4.17,-63.96,-4.29,-24.34,-1.17,-1.34,-8.2,16.01,-226.26,3.1154971902408737,3.12,2.05,15.49,-83.16,-39.54,386.07,1.11,662.87,6.87,-354.45,-32.06,0.161054697801898,1.07,0.45,72.75,0.18,0.16,1.94,0.18,6.0,1,0,0,0,0.0
(주)세인홈시스,98081,2022,-4.77,-6.45,-4.09,-3.25,111.99,64.98,597.04,326.34,63.32,5.62,1.29,52.43,14.35,5.12,0.64,0.4,2.42,2.12,1.38,2.12,-2872.24,55.79744364648437,55.8,55.74,55.86,9.54,55.26,3083.31,12.93,29.1,10.28,3.91,49.51,1.258649954674549,8.04,5.57,3.42,1.59,1.53,3.22,2.92,10.0,1,0,0,0,0.0
(주)정담아,91481,2022,-2.48,-3.31,-2.1,-5.74,46.57,33.89,540.77,261.5,63.32,-21.8,0.37,19.01,15.61,22.35,4.35,8.59,0.42,0.37,0.73,5.81,12.94,121.65716783579568,121.66,73.34,137.17,32.01,142.41,5094.6,10.35,12.98,28.34,30.33,88.03,0.3650815815227624,4.65,3.59,0.65,0.51,0.5,0.63,2.44,11.0,1,0,0,0,0.0
매일식품(주),40631,2022,0.52,0.64,0.41,0.62,51.49,25.9,372.75,206.62,64.61,-21.2,1.8,22.51,21.15,-9.98,-2.93,-3.39,-0.81,-0.89,-1.27,2.75,-18.14,12.147832903998625,12.15,-18.63,25.98,7.88,28.93,3214.93,4.69,6.17,7.07,-47.9,42.73,0.663233165979267,7.46,3.88,0.98,0.86,0.7,0.95,2.64,42.0,1,0,0,0,0.0
두성철강산업(주),64826,2022,23.73,51.09,7.9,2.64,133.17,77.3,49.9,49.9,15.46,11.04,1.64,44.33,66.71,2.64,1.86,0.6,2.06,1.82,0.64,0.07,-29.86,-9.209808257371195,-9.21,-33.91,29.27,3.17,6.19,1897.84,11.74,31.56,3.92,15.26,34.26,2.9933236920042603,16.42,9.29,8.29,3.11,2.85,6.06,5.37,25.0,1,0,0,0,0.0
주식회사오산버드파크,100268,2022,-10.8,-11.65,-11.54,-94.7,2.49,2.43,0.0,0.0,99.01,-66.95,0.05,1.71,0.0,0.0,-7.5,-56.98,-0.78,-0.78,-6.41,51.84,0.0,0.0,-1.57,55.31,-2.19,351.72,2.4,1393.48,9.35,29.54,76.71,-74.29,49.14,0.0,12.26,9.42,0.3,0.13,0.12,0.12,8.68,5.0,1,0,0,0,0.0
(주)에스에스유통,30051,2020,-3.72,-20.44,-0.75,-0.9,829.49,812.77,25.07,12.23,3.65,71.33,32.91,81.11,79.95,-21.9,-30.51,-23.67,-6.96,-9.46,-12.35,-3.26,-19.45,-14.577017188585035,-14.58,151.16,-77.72,-37.55,0.0,2168.01,7.92,1541.65,9.53,-248.37,-153.09,0.8308517328225973,59.16,1.51,323.6,1.29,0.77,1.6,1.47,23.0,1,0,0,0,0.0
영무파라드,90773,2022,-4.1,-4.75,-4.07,-14.23,17.27,12.42,10937.86,8556.19,85.6,-64.13,1.08,13.39,0.91,-128.04,-3.25,-11.28,0.18,0.18,0.62,13.16,-192.01,1.7178506412197874,1.72,25.42,-1.17,73.93,-1.21,3485.01,10.03,12.03,35.12,-32.13,45.78,0.2857545060365878,12.61,2.81,0.34,0.29,0.29,0.33,2.37,7.0,1,0,0,0,0.0
(주)삼호건설,49398,2016,43.29,318.96,17.61,11.8,248.11,248.11,68.55,58.27,5.52,51.2,23.8,85.77,59.33,7.61,5.25,6.98,9.48,3.48,4.84,-8.12,1.99,-68.30810119327882,-68.31,-71.66,10.71,-62.28,7.34,892.34,12.94,1594.22,8.67,80.5,65.03,1.49235421543409,3.68,0.77,190.36,0.75,0.72,11.02,0.77,30.0,1,0,0,0,0.0
(주)케이이씨,85386,2022,-3.31,-3.65,-2.33,-8.58,132.46,67.58,238.32,43.13,63.82,4.14,11.26,16.89,29.56,-29.59,-10.62,-37.82,-9.71,-9.72,-36.85,6.87,-39.48,-5.433088786733803,-5.43,-20.78,-1.56,-42.08,-3.36,129.33,1.05,1.51,3.88,-974.07,-551.09,0.2713685408073447,15.34,2.2,0.38,0.28,0.26,0.32,1.42,12.0,1,0,0,0,0.0
(주)컴버스텍,63417,2019,-7.99,-10.05,-7.1,-138.53,44.26,41.6,796.59,550.92,70.6,-34.25,0.95,27.19,11.15,-71.05,-12.99,-239.87,-10.67,-10.67,-200.73,50.6,-90.79,7.709355745500904,7.71,43.66,-1.5,-87.15,-1.51,-717.63,-6.03,-8.69,-117.66,0.0,0.0,0.0512409936686937,0.26,0.24,0.07,0.05,0.05,0.07,0.22,31.0,1,0,0,0,0.0
엘이디라이팅(주),62991,2019,-73.25,-119.3,-5.3,-27.8,687.25,633.81,7.8,7.8,4.44,42.5,107.37,49.74,92.76,-5.44,-5.19,-27.21,-5.66,-6.21,-32.96,-2.94,2.62,-2.301199737611048,-2.3,-3.32,-1.27,-45.07,-1.21,735.67,2.97,6.09,15.59,-174.57,-130.95,0.1906788075724867,756.54,0.41,0.39,0.19,0.19,0.38,0.38,25.0,1,0,0,0,0.0
주식회사성진기계,82113,2022,-0.39,-0.46,-0.29,-0.32,93.26,39.91,260.62,129.07,61.69,-2.41,4.83,33.38,27.73,13.88,3.86,4.02,6.02,5.77,6.04,2.1,-3.82,14.395879595673552,14.4,47.54,2.82,1.62,1.35,4654.74,15.84,24.29,17.7,22.73,71.25,0.8948529712462542,11.25,6.41,1.38,0.96,0.95,1.36,3.2,13.0,1,0,0,0,0.0
주식회사그레닉스,84896,2022,-3.76,-4.79,-3.08,-2.93,67.21,53.83,453.23,261.6,64.39,-15.51,12.75,31.78,18.08,-52.11,-15.46,-12.09,-7.56,-7.78,-7.76,1.81,-63.22,-9.094343542794885,-9.09,-11.85,-7.75,-26.06,-5.66,8723.82,44.45,296.33,42.19,-28.66,50.56,1.0533800480675786,15.5,3.72,2.98,1.28,1.0,1.48,3.11,12.0,1,0,0,0,0.0
(주)하랑커뮤니케이션,95956,2022,-14.26,-19.75,-14.0,-8.62,89.25,28.36,5502.16,4503.4,70.89,-8.64,6.3,71.75,1.79,77.5,1.17,0.6,4.95,4.91,2.62,2.12,77.5,36.26708020511938,36.27,32.58,46.62,63.95,51.51,2446.67,16.1,68.59,9.91,6.04,46.34,1.623787089578908,11.04,7.37,8.09,1.95,1.87,6.83,2.58,15.0,1,0,0,0,0.0
한국드레가(주),40760,2022,-9.46,-28.67,-6.68,-6.74,179.96,114.47,240.48,179.85,23.31,42.24,42.99,95.06,29.37,9.27,3.06,2.62,4.16,4.14,3.57,0.12,-2.4000000000000004,41.23809414303239,41.24,43.52,8.12,16.05,13.28,6011.78,21.85,868.92,22.03,11.91,26.15,0.9915978218090724,2.87,1.79,34.58,1.16,1.16,20.86,1.23,34.0,1,0,0,0,0.0
금천씨스템(주),69566,2022,2.52,4.21,1.62,3.34,106.38,106.38,178.51,144.02,38.37,3.3,6.6,55.01,35.91,15.84,5.97,10.86,7.83,7.65,15.85,2.02,1.3900000000000006,-0.2797643268084879,-0.28,-1.61,1.39,-39.9,-2.01,3817.35,10.37,32.81,21.45,50.64,77.65,0.4833622961983594,1.46,0.87,1.51,0.55,0.48,1.08,0.87,24.0,1,0,0,0,0.0
(주)효진,53637,2022,7.89,18.87,4.08,4.06,130.94,111.9,107.17,74.88,21.63,11.19,25.87,47.33,48.27,7.29,4.01,3.41,7.15,6.9,6.43,0.25,-3.7600000000000007,14.730435514085894,14.73,35.49,0.84,23.39,1.61,7859.3,16.34,37.35,16.28,20.98,48.96,1.003863168522651,4.3,2.84,2.31,1.17,1.07,1.91,2.44,18.0,1,0,0,0,0.0
(주)세원아이씨케이,67213,2014,2.01,3.72,1.74,0.81,77.11,57.54,644.08,481.51,46.92,-14.81,0.04,49.9,13.44,12.16,1.41,0.63,4.94,4.92,2.19,1.49,22.630000000000003,8.79476171150074,8.79,33.34,-8.06,18.99,-6.7,2297.46,24.81,67.23,11.51,5.46,42.76,2.155482365901469,12.56,10.47,5.64,2.25,2.25,4.12,4.94,17.0,1,0,0,0,0.0
주식회사동우홀딩스,82818,2022,-10.73,-11.92,-9.4,-58.21,151.09,15.19,709.66,367.64,78.84,23.2,0.04,68.6,12.35,3.13,0.42,2.36,3.31,3.31,19.49,18.7,-35.34,10.798450280078557,10.8,13.96,4.46,-0.35,4.47,2903.25,5.23,20.94,32.37,7.29,87.99,0.1615093052909439,143.12,2.9,0.55,0.18,0.17,0.53,0.25,14.0,1,0,0,0,0.0
주식회사삼호도시개발,86699,2020,262.22,302.53,79.86,116.37,2881.31,2145.68,43.79,4.24,26.4,82.1,50.63,85.05,69.55,18.28,4.77,16.98,5.59,4.96,17.64,-1.23,-83.42999999999999,-74.23296204778521,-74.23,-78.06,3646.58,-89.89,11076.4,964.22,18.31,123.14,26.68,63.62,84.26,0.6862218631871152,0.92,0.36,9.15,0.28,0.28,8.94,0.29,10.0,1,0,0,0,0.0
주식회사성창기계,61532,2016,5.56,7.66,4.36,7.0,59.99,54.12,363.72,325.67,56.91,-28.1,4.82,42.13,21.56,-40.38,-8.02,-9.36,9.63,9.26,13.07,2.2,54.10999999999999,31.874145873289017,31.87,56.59,18.28,-17.44,57.69,-167.05,-0.99,-2.32,-1.59,0.0,0.0,0.6227850842331351,3.52,1.98,1.79,0.86,0.71,1.17,1.8,31.0,1,0,0,0,0.0
(주)투엔지,83151,2019,167.93,225.83,135.37,7522.16,203.58,31.34,415.75,239.7,59.94,48.14,9.93,94.62,19.39,-91.03,-27.26,-1799.96,-26.09,-26.19,-1729.15,61.38,-192.05,-27.360053260109623,-27.36,-30.26,171.0,-99.87,1160.56,-1573.94,-26.41,-1380.28,-1467.54,0.0,0.0,0.0179962557720158,0.0,0.05,1.74,0.02,0.02,0.49,0.02,9.0,1,0,0,0,0.0
(주)쎄븐,48964,2022,-8.32,-8.87,-6.42,-3.06,101.8,81.39,337.99,272.89,72.41,1.12,10.2,63.43,22.83,52.32,12.57,4.97,2.72,2.48,1.0,0.88,48.52,45.761210974700255,45.76,68.21,18.36,45.03,20.59,6479.39,15.94,44.72,7.6,65.37,96.3,2.0976288513564274,10.65,5.07,6.43,2.53,2.49,6.22,4.15,24.0,1,0,0,0,0.0
주식회사장천,96891,2022,5.63,9.1,3.95,1.62,71.43,71.43,235.85,163.19,43.46,-13.88,24.12,34.71,29.77,-6.12,-2.26,-0.77,-2.94,-3.02,-1.2,0.39,-33.34,6.167295388985125,6.17,-7.2,14.97,-10.01,21.58,19530.38,223.39,443.42,91.39,-0.84,1.8,2.444442411031944,23.3,6.78,5.32,2.94,2.52,4.0,6.78,23.0,1,0,0,0,0.0
(주)티에이치인터,98512,2022,1.08,1.34,0.81,0.64,85.82,76.19,290.06,128.6,60.21,-4.68,15.29,28.29,25.64,6.03,1.47,1.04,2.88,2.87,2.06,1.04,-4.009999999999999,21.802167914048457,21.8,5.17,29.91,13.41,31.55,1064.34,6.74,9.68,5.32,19.62,63.15,1.2670153196252782,6.54,5.25,2.04,1.41,1.39,2.0,4.59,7.0,1,0,0,0,0.0
(주)한국케미테크,66529,2019,24.5,25.61,5.67,54.78,2547.06,2530.05,30.09,3.28,22.13,61.7,2461.93,64.22,76.87,-1.92,-1.53,-14.37,-1.3,-1.48,-14.3,-0.35,-4.98,-0.1266290582708225,-0.13,-6.75,14.46,-48.12,7.07,445.07,2.23,7.24,21.59,-66.55,-58.78,0.1034722685120862,5.69,0.16,0.32,0.11,0.1,0.31,0.16,37.0,1,0,0,0,0.0
(주)엠엔제이스포츠,90904,2020,-10.3,-13.46,-7.91,-10.89,140.73,43.68,330.34,170.89,58.75,16.17,2.5,55.88,23.24,-20.34,-5.31,-7.27,-6.94,-6.95,-10.58,2.25,-26.95,-17.50372966702627,-17.5,-26.86,-1.54,-35.29,-8.32,2001.05,17.84,75.41,24.56,-29.6,42.75,0.7263901000248473,4.03,3.57,2.94,0.73,0.66,1.63,1.1,16.0,1,0,0,0,0.0
에스지이(주),67251,2016,2.43,3.75,1.81,3.18,51.4,50.5,288.4,241.0,48.18,-30.16,13.62,31.89,25.75,41.78,13.2,16.98,15.06,14.74,21.65,2.11,-4.729999999999997,25.378091381872338,49.76,19.25,70.14,44.34,60.68,13258.37,17.62,38.28,31.05,54.68,81.72,1.1256683321705687,4.82,1.96,1.39,0.78,0.68,1.05,1.94,15.0,1,0,0,0,0.0
키노톤코리아주식회사,89875,2022,3.17,5.18,1.92,1.21,141.83,92.02,153.29,109.96,37.06,18.16,4.02,61.57,39.48,20.94,8.95,4.74,11.59,11.16,6.09,0.44,16.520000000000003,37.80265412620242,37.8,71.07,5.07,52.91,-2.51,4697.84,22.73,68.69,14.37,32.96,52.21,1.5820071609558206,9.05,4.92,4.72,1.89,1.83,4.22,3.24,18.0,1,0,0,0,0.0
