회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)등용문,057460,2012/02,UQ,1832544,,,2.98,2.29
(주)등용문,057460,2013/02,UQ,902627,,,1.39,1.52
(주)등용문,057460,2014/02,UQ,949026,,,2.76,4.15
(주)등용문,057460,2015/02,UQ,1243868,,,1.84,2.18
(주)등용문,057460,2016/02,UQ,-711355,,,1.16,1.43
(주)등용문,057460,2017/02,UQ,722508,,,0.6,1.17
(주)등용문,057460,2018/02,UQ,583027,,,1.86,2.01
(주)등용문,057460,2019/02,UQ,512122,,,1.58,1.93
(주)등용문,057460,2020/02,UQ,-1158468,,,-0.77,-0.65
(주)등용문,057460,2021/02,UQ,54129,,,0.75,-0.01
(주)등용문,057460,2022/12,UQ,344728,,,1,1.31
(주)디에이치에스앤이,014038,2012/12,UQ,1219506,,,999999999,999999999
(주)디에이치에스앤이,014038,2013/12,UQ,1151592,,,999999999,999999999
(주)디에이치에스앤이,014038,2014/12,UQ,1133051,,,999999999,999999999
(주)디에이치에스앤이,014038,2015/12,UQ,1148707,,,999999999,999999999
(주)디에이치에스앤이,014038,2016/12,UQ,777634,,,999999999,999999999
(주)디에이치에스앤이,014038,2017/12,UQ,1128077,,,999999999,999999999
(주)디에이치에스앤이,014038,2018/12,UQ,-8132491,,,-2.37,999999999
(주)디에이치에스앤이,014038,2019/12,UQ,-940911,,,0.01,0.05
(주)디에이치에스앤이,014038,2020/12,UQ,707617,,,0.08,-0.58
(주)디에이치에스앤이,014038,2021/12,UQ,102921,,,0.09,2.37
(주)디에이치에스앤이,014038,2022/12,UQ,-266825,,,0.12,1.61
(주)디와이비최선어학원,041191,2012/12,UQ,380769,,,7.18,12.53
(주)디와이비최선어학원,041191,2013/12,UQ,1469294,,,53.01,63.23
(주)디와이비최선어학원,041191,2014/12,UQ,1380966,,,80.42,360.4
(주)디와이비최선어학원,041191,2015/12,UQ,-228561,,,-83.96,999999999
(주)디와이비최선어학원,041191,2016/12,UQ,468406,,,-127.52,999999999
(주)디와이비최선어학원,041191,2017/12,UQ,682395,,,999999999,999999999
(주)디와이비최선어학원,041191,2018/12,UQ,-1006965,,,999999999,999999999
(주)디와이비최선어학원,041191,2019/12,UQ,185486,,,999999999,999999999
(주)디케이레저,103592,2021/12,NA,-378469,,,0.57,0.59
(주)디케이레저,103592,2022/12,UQ,61437,,,0.65,0.65
(주)디파이브,063198,2012/12,UQ,2811811,,,999999999,999999999
(주)디파이브,063198,2013/12,UQ,2690152,,,999999999,999999999
(주)디파이브,063198,2014/12,UQ,2370603,,,999999999,999999999
(주)디파이브,063198,2015/12,UQ,2296900,,,999999999,999999999
(주)디파이브,063198,2016/12,UQ,2242547,,,999999999,999999999
(주)라사라패션교육개발,073279,2014/12,NA,2295737,,,3.67,3.99
(주)라사라패션교육개발,073279,2015/12,UQ,714616,,,3.47,3.27
(주)라사라패션교육개발,073279,2016/12,UQ,1085347,,,3.44,3.59
(주)라사라패션교육개발,073279,2017/12,UQ,-45942,,,1.35,1.37
(주)라사라패션교육개발,073279,2018/12,UQ,681396,,,1.06,1.6
(주)라사라패션교육개발,073279,2019/12,UQ,122501,,,1.29,1.3
(주)라사라패션교육개발,073279,2020/12,UQ,284127,,,1.44,1.37
(주)라사라패션교육개발,073279,2021/12,UQ,-178378,,,-0.34,-0.35
(주)라사라패션교육개발,073279,2022/12,UQ,197748,,,-0.34,-0.31
(주)라스카랜드,074525,2014/12,NA,716992,,,-62.45,-113.25
(주)라스카랜드,074525,2015/12,UQ,554899,,,-54.73,-56.54
(주)라이브네이션코리아,071395,2013/12,NA,-3012927,,,0.79,-3.08
(주)라이브네이션코리아,071395,2014/12,UQ,533400,,,-7.34,-3.8
(주)라이브네이션코리아,071395,2015/12,UQ,14317376,,,55.71,61.3
(주)라이브네이션코리아,071395,2016/12,UQ,-5440524,,,417.94,999999999
(주)라이브네이션코리아,071395,2017/12,NA,-1088736,,,999999999,999999999
(주)라이브네이션코리아,071395,2018/12,UQ,4082236,,,999999999,999999999
(주)라이브네이션코리아,071395,2019/12,UQ,2845642,,,999999999,999999999
(주)라이브네이션코리아,071395,2020/12,UQ,-8065477,,,-259.69,999999999
(주)레이크힐스,029891,2012/12,UQ,-1459713,,,-0.77,0.02
(주)레이크힐스,029891,2013/12,UQ,-5975730,,,-0.64,0.05
(주)레이크힐스,029891,2014/12,UQ,113775,,,-0.51,-0.72
(주)레이크힐스,029891,2015/12,DU,-1104991,,,-0.51,-0.75
(주)레이크힐스,029891,2016/12,QU,-7008121,,,-0.7,-2.27
(주)레이크힐스,029891,2017/12,QU,-4642233,,,-1.01,-4.82
(주)레이크힐스,029891,2018/12,DS,-1577098,,,-1.16,-12.95
(주)레이크힐스,029891,2019/12,AG,-1128310,,,-1.08,-2.84
(주)레이크힐스,029891,2020/12,DU,160481,,,-1.1,-1.18
(주)레이크힐스,029891,2021/12,DS,2167053,,,-0.92,-0.95
(주)레이크힐스,029891,2022/12,DU,-9324369,,,-2.54,-1.45
(주)레이포드,046252,2012/12,DU,-8420419,,,-4.1,-4.75
(주)렉스필드컨트리클럽,038697,2012/12,DU,11381455,11381455,,-6.54,999999999
(주)렉스필드컨트리클럽,038697,2013/12,UQ,4266366,4266366,,-3.78,999999999
(주)렉스필드컨트리클럽,038697,2014/12,UQ,-802356,-802356,,-7.71,999999999
(주)렉스필드컨트리클럽,038697,2015/12,UQ,-1261253,-1261253,,-8.82,999999999
(주)렉스필드컨트리클럽,038697,2016/12,UQ,821088,821088,,-6.8,999999999
(주)렉스필드컨트리클럽,038697,2017/12,UQ,-1054976,-1054976,,-10.74,999999999
(주)렉스필드컨트리클럽,038697,2018/12,UQ,-623222,-623222,,-12.23,999999999
(주)렉스필드컨트리클럽,038697,2019/12,UQ,2431164,2431164,,3.33,999999999
(주)렉스필드컨트리클럽,038697,2020/12,UQ,2554648,2554648,,62.54,999999999
(주)렉스필드컨트리클럽,038697,2021/12,UQ,5266499,5266499,,632.35,999999999
(주)렉스필드컨트리클럽,038697,2022/12,UQ,7742498,7742498,,1031.48,999999999
(주)렌텍코리아코포레이션,029780,2012/12,UQ,1596276,,,5.86,999999999
(주)로터스힐헬스타운,030680,2012/12,UQ,-3392665,,,-0.04,-0.15
(주)로터스힐헬스타운,030680,2013/12,UQ,33594353,,,0.64,999999999
(주)롱라이프그린케어,095435,2020/12,UQ,-441827,-441827,,-10.92,-11.24
(주)롱라이프그린케어,095435,2021/12,UQ,-784620,-784620,-829776,-8.58,-5.18
(주)롱라이프그린케어,095435,2022/12,UQ,-431939,-431939,-628998,-3.94,-2.45
(주)류마,081432,2016/12,NA,-17085016,,,-45.3,-53.32
(주)류마,081432,2017/12,UQ,11910880,,,-6.59,-6.63
(주)류마,081432,2018/12,UQ,4793568,,,-0.24,-0.24
(주)류마,081432,2019/12,UQ,8476298,,,20.92,22.9
(주)류마,081432,2020/12,UQ,1239967,,,999999999,999999999
(주)리틀팍스,088555,2018/12,NA,1961415,,,8.46,13.25
(주)리틀팍스,088555,2019/12,QS,2601297,,,6.79,7.74
(주)리틀팍스,088555,2020/12,UQ,2001130,,,8.98,10.26
(주)리틀팍스,088555,2021/12,UQ,3015072,,,7.33,9.29
(주)리틀팍스,088555,2022/12,UQ,654831,,,3.2,4.18
(주)마린월드,020780,2012/12,UQ,207230,,,0.11,0.35
(주)마린월드,020780,2013/12,UQ,372650,,,0.09,0.09
(주)마린월드,020780,2014/12,UQ,139326,,,0.12,0.13
(주)마린월드,020780,2015/12,UQ,-200094,,,-0.19,-0.19
(주)마린월드,020780,2016/12,UQ,-278573,,,-0.31,-0.29
(주)마린월드,020780,2017/12,UQ,-585779,,,-0.27,0.08
(주)마린월드,020780,2018/12,UQ,-79801,,,-0.28,-0.49
(주)마린월드,020780,2019/12,UQ,-1013886,,,-0.29,-1.04
(주)마스트엔터테인먼트,089535,2018/12,NA,8913571,,,352.59,251.11
(주)마스트엔터테인먼트,089535,2019/12,UQ,-2925001,,,395.53,999999999
(주)맥스무비,046167,2012/12,UQ,3193143,,,-6.2,-44.23
(주)맥스무비,046167,2013/12,UQ,-2904473,,,-9.89,-16.45
(주)맥스무비,046167,2014/12,UQ,2670497,,,-19.71,999999999
(주)명성학원,049020,2012/12,UQ,141427,,,1.92,4.88
(주)명성학원,049020,2013/12,UQ,950273,,,3.54,14.72
(주)명성학원,049020,2014/12,UQ,482072,,,2.5,14.35
(주)명품아카데미,057438,2012/12,QU,-287949,,,999999999,999999999
(주)명품아카데미,057438,2013/12,QU,-9,,,999999999,999999999
(주)무지개렌트카,068028,2012/12,NA,0,,,3.82,2.74
(주)무지개렌트카,068028,2013/12,DS,0,,,2.52,2.11
(주)무지개렌트카,068028,2020/12,NA,6531659,,,7.59,16.55
(주)무지개렌트카,068028,2021/12,UQ,8476980,,,43.67,47.61
(주)무지개렌트카,068028,2022/12,UQ,6611989,,,28,39.36
(주)미드림,058300,2012/12,UQ,1262976,,,1.64,1.66
(주)미드림,058300,2013/12,UQ,675448,,,1.71,1.71
(주)미드림,058300,2014/12,UQ,369549,,,2.03,2.49
(주)미드림,058300,2015/12,UQ,660933,,,4,4
(주)미드림,058300,2016/12,UQ,802537,,,3.89,5.69
(주)미드림,058300,2017/12,UQ,1792966,,,3.52,14.53
(주)미래아이티캠퍼스,104759,2021/12,NA,-888279,,,-6.75,-6.51
(주)미래아이티캠퍼스,104759,2022/12,UQ,-632180,,,-112.9,497.18
(주)미리내,067759,2012/12,NA,559689,,,2,1.97
(주)미리내,067759,2013/12,UQ,562925,,,1.66,1.68
(주)미리내,067759,2014/12,UQ,-1024047,,,-3.8,-3.63
(주)미리내,067759,2015/12,UQ,-2249277,,,0.94,1.01
(주)미리내,067759,2016/12,UQ,2252471,,,1.64,1.64
(주)미리내,067759,2017/12,UQ,983379,,,3.14,3.21
(주)미리내,067759,2018/12,UQ,1492708,,,0.48,1.81
(주)미리내,067759,2019/12,UQ,1136157,,,3.04,3.12
(주)미리내,067759,2020/12,UQ,-994310,,,-6.19,-5.96
(주)미리내,067759,2021/12,UQ,-1028340,,,-7.77,-7.46
(주)미리내,067759,2022/12,UQ,1531759,,,-1.66,-1.56
(주)민병철교육그룹,094527,2019/12,NA,1926440,,,999999999,999999999
(주)민병철교육그룹,094527,2020/12,UQ,24656,,,999999999,999999999
(주)민병철교육그룹,094527,2021/12,UQ,-272278,,,999999999,999999999
(주)민병철교육그룹,094527,2022/12,UQ,-969302,,,999999999,999999999
(주)밀리언골프클럽,046572,2012/12,UQ,317237,,,1.21,1.22
(주)밀리언골프클럽,046572,2013/12,UQ,535659,,,1.89,1.93
(주)밀리언골프클럽,046572,2014/12,UQ,509265,,,2.34,2.37
(주)밀리언골프클럽,046572,2015/12,UQ,191591,,,2.38,2.41
(주)밀리언골프클럽,046572,2016/12,UQ,266059,,,2.19,2.24
(주)밀리언골프클럽,046572,2017/12,UQ,192067,,,1.94,2.01
(주)밀리언골프클럽,046572,2018/12,UQ,370453,,,1.68,1.86
(주)밀리언골프클럽,046572,2019/12,UQ,427318,,,1.56,1.72
(주)밀리의서재,093100,2019/12,NA,-11362247,,,-2336.57,999999999
(주)밀리의서재,093100,2020/12,UQ,-3457950,,,-647.44,999999999
(주)밀리의서재,093100,2021/12,UQ,-10465752,-10465752,,-9.99,-23.74
(주)밀리의서재,093100,2022/12,UQ,7364094,7364094,,10.2,67.54
(주)밀양컨트리클럽,061093,2012/12,UQ,-613012,,,-0.47,-0.47
(주)밀양컨트리클럽,061093,2013/12,UQ,-631677,,,-0.46,-0.46
(주)밀양컨트리클럽,061093,2014/12,UQ,-620177,,,-0.86,-0.9
(주)밀양컨트리클럽,061093,2015/12,UQ,-1130915,,,-1.51,-1.52
(주)밀양컨트리클럽,061093,2016/12,UQ,378898,,,-0.17,-0.52
(주)밀양컨트리클럽,061093,2017/12,UQ,172304,,,0.74,0.71
(주)밀양컨트리클럽,061093,2018/12,UQ,58001,,,0.1,0.16
(주)밀양컨트리클럽,061093,2019/12,UQ,76843,,,0.45,0.5
(주)밀양컨트리클럽,061093,2020/12,UQ,1023623,,,2.93,3.01
(주)밀양컨트리클럽,061093,2021/12,UQ,1954774,,,6.36,6.5
(주)밀양컨트리클럽,061093,2022/12,UQ,2275090,,,4.75,4.84
(주)바이오메디칼홀딩스,045756,2014/12,UQ,-1324989,,,-5.81,544.8
(주)바이오메디칼홀딩스,045756,2017/12,UQ,-50554,,,999999999,999999999
(주)바이오컨트리클럽,050548,2012/12,UQ,-11956803,,,-0.76,-0.41
(주)바이오컨트리클럽,050548,2013/12,UQ,-7352660,,,-0.25,-0.35
(주)바이오컨트리클럽,050548,2014/12,UQ,4568584,,,1.79,1.76
(주)바이오컨트리클럽,050548,2015/12,UQ,-3802058,,,1.52,1.4
(주)바이오컨트리클럽,050548,2016/12,UQ,539364,,,2.62,2.13
(주)바이오컨트리클럽,050548,2017/12,UQ,4483533,,,2.75,2.57
(주)바이오컨트리클럽,050548,2018/12,UQ,6402211,,,3.4,3.23
(주)바이오컨트리클럽,050548,2019/12,UQ,4186867,,,3.82,3.72
(주)바이오컨트리클럽,050548,2020/12,UQ,4764866,,,4.6,4.62
(주)바이오컨트리클럽,050548,2021/12,UQ,10846877,,,8.52,8.96
(주)바이오컨트리클럽,050548,2022/12,UQ,9356707,,,6.27,6.66
(주)반도개발,013904,2012/12,UQ,3063217,,,2.07,3.23
(주)반도개발,013904,2013/12,UQ,4271958,,,2.18,3.85
(주)반도개발,013904,2014/12,UQ,2999367,,,2,5.04
(주)반도개발,013904,2015/12,UQ,3765747,,,1.91,4.21
(주)반도개발,013904,2016/12,UQ,3382396,,,2.31,4.89
(주)반도개발,013904,2017/12,UQ,2758511,,,3.69,55.67
(주)반도개발,013904,2018/12,UQ,-2668,,,4436.84,999999999
(주)반도개발,013904,2019/12,UQ,3901320,,,999999999,999999999
(주)반도개발,013904,2020/12,UQ,5084731,,,32.53,999999999
(주)반도개발,013904,2021/12,UQ,6167780,,,999999999,999999999
(주)반도개발,013904,2022/12,UQ,6788721,,,999999999,999999999
(주)반도레저,052528,2012/12,UQ,151751,,,0.65,-1.37
(주)반도레저,052528,2013/12,UQ,636497,,,0.72,-2.25
(주)반도레저,052528,2014/12,UQ,1075226,,,0.69,-0.21
(주)반도레저,052528,2015/12,UQ,118566,,,0.89,-0.29
(주)반도레저,052528,2016/12,UQ,1314648,,,1.26,3.32
(주)반도레저,052528,2017/12,UQ,644454,,,1.63,-1.04
(주)반도레저,052528,2018/12,UQ,1027449,,,1.46,6.3
(주)반도레저,052528,2019/12,UQ,659535,,,1.25,4.37
(주)반도레저,052528,2020/12,UQ,-1355454,,,1.9,-12.6
(주)반도레저,052528,2021/12,UQ,1492028,,,2.15,4.06
(주)반도레저,052528,2022/12,UQ,1150135,,,2.48,4.71
(주)버드우드,042017,2012/12,UQ,199177,,,-0.58,-5.88
(주)버드우드,042017,2013/12,DU,1963294,,,-0.14,-0.87
(주)버드우드,042017,2014/12,DU,1328042,,,-1.19,-30
(주)버드우드,042017,2015/12,DU,-977438,,,-0.1,-0.09
(주)버드우드,042017,2016/12,DU,1953992,,,-0.11,-0.1
(주)버드우드,042017,2017/12,DU,413810,,,-0.18,-0.21
(주)버드우드,042017,2018/12,UQ,-10254072,,,-0.42,-0.47
(주)버드우드,042017,2019/12,UQ,2804243,,,1.81,2.52
(주)버드우드,042017,2020/12,UQ,6263602,,,3.9,7.74
(주)버드우드,042017,2021/12,UQ,8997430,,,5.2,5.55
(주)버드우드,042017,2022/12,UQ,-3930039,,,-0.07,50.99
(주)베스트밸리골프클럽,050108,2012/12,UQ,1702599,,,1.18,1.16
(주)베스트밸리골프클럽,050108,2013/12,UQ,28254,,,0.75,0.77
(주)베스트밸리골프클럽,050108,2014/12,UQ,-606741,,,0.71,1.04
(주)베스트밸리골프클럽,050108,2015/12,UQ,201133,,,0.46,1.08
(주)베스트밸리골프클럽,050108,2016/12,UQ,586048,,,1.18,1.19
(주)베스트밸리골프클럽,050108,2017/12,UQ,1242405,,,1.77,1.73
(주)베스트밸리골프클럽,050108,2018/12,UQ,1763948,,,1.48,1.51
(주)베스트밸리골프클럽,050108,2019/12,UQ,2135968,,,1.74,1.75
(주)베스트밸리골프클럽,050108,2020/12,UQ,2869302,,,2.97,4.56
(주)베스트밸리골프클럽,050108,2021/12,UQ,4345668,,,5.06,3.09
(주)베스트밸리골프클럽,050108,2022/12,UQ,3257343,,,4.83,4.29
(주)벽원레저개발,042699,2012/12,UQ,1528576,,,5.87,5.8
(주)벽원레저개발,042699,2013/12,UQ,523601,,,5.78,6.79
(주)벽원레저개발,042699,2014/12,UQ,1576400,,,5.26,5.13
(주)벽원레저개발,042699,2015/12,UQ,1733722,,,9.13,13.98
(주)벽원레저개발,042699,2016/12,UQ,610274,,,11.05,21.67
(주)벽원레저개발,042699,2017/12,UQ,906585,,,18.22,46.08
(주)부산동물원,087361,2017/12,NA,-598412,,,0.02,0.03
(주)부산동물원,087361,2018/12,UQ,-927299,,,0.25,0.25
(주)부산동물원,087361,2019/12,UQ,-532913,,,0.55,0.6
(주)부산동물원,087361,2020/12,UQ,-3933727,,,-1.05,-3.44
(주)부산동물원,087361,2021/12,UQ,-46323,,,-0.02,-0.09
(주)부산동물원,087361,2022/12,DU,-19590,,,-0.01,-0.08
(주)부성자동차운전전문학원,065006,2012/12,QG,-807028,,,-72.82,999999999
(주)부성자동차운전전문학원,065006,2013/12,UQ,-2836585,,,-268.08,999999999
(주)부승니드유,081850,2016/12,NA,668108,,,1.21,1.59
(주)부승니드유,081850,2017/12,UQ,-915878,,,-0.91,0.53
(주)부승니드유,081850,2018/12,UQ,333444,,,1.13,1.14
(주)부승니드유,081850,2019/12,UQ,485104,,,-0.18,0.19
(주)부승니드유,081850,2020/12,UQ,548136,,,1.09,1.77
(주)부승니드유,081850,2021/12,UQ,-637314,,,-0.83,0.49
(주)부승니드유,081850,2022/12,UQ,-1620473,,,-2.29,1.27
(주)부토,029346,2012/12,UQ,2011682,,,1058.89,999999999
(주)부토,029346,2013/12,UQ,2382756,,,359.21,999999999
(주)부토,029346,2014/12,UQ,1363732,,,999999999,999999999
(주)부토,029346,2015/12,UQ,1512233,,,999999999,999999999
(주)부토,029346,2016/12,UQ,2489731,,,999999999,999999999
(주)부토,029346,2017/12,UQ,1421785,,,999999999,999999999
(주)부토,029346,2018/12,UQ,1409216,,,999999999,999999999
(주)부토,029346,2019/12,UQ,1004290,,,999999999,999999999
(주)부토,029346,2020/12,UQ,2883867,,,999999999,999999999
(주)부토,029346,2021/12,UQ,4605560,,,999999999,999999999
(주)부토,029346,2022/12,UQ,4791475,,,999999999,999999999
(주)블랙스톤리조트이천,074061,2015/12,UQ,-200196,,,-67.54,-67.72
(주)블랙스톤리조트이천,074061,2016/12,DU,-712085,,,-8.13,-8.02
(주)블랙스톤리조트이천,074061,2017/12,UQ,230852,,,-4.46,-4.16
(주)블랙스톤리조트이천,074061,2018/12,UQ,12863217,,,-35.16,999999999
(주)블랙스톤리조트이천,074061,2019/12,UQ,7177380,,,-12511.57,999999999
(주)블랙스톤리조트이천,074061,2020/12,UQ,-1858524,,,-8998.89,999999999
(주)블랙스톤리조트이천,074061,2021/12,UQ,-25309465,,,-70853.53,999999999
(주)블랙스톤리조트이천,074061,2022/12,UQ,-1295791,,,999999999,999999999
(주)블루스카이보습학원,085434,2017/12,NA,1750888,,,23.2,39.6
(주)블루스카이보습학원,085434,2018/12,UQ,1225369,,,3.62,4.12
(주)블루스카이보습학원,085434,2019/12,UQ,1183651,,,4.02,4.87
(주)블루스카이보습학원,085434,2020/12,UQ,100067,,,2.44,4.42
(주)블루스카이보습학원,085434,2021/12,UQ,1227641,,,5.4,6.83
(주)블루스카이보습학원,085434,2022/12,UQ,287483,,,3.41,2.31
(주)블루아일랜드개발,053121,2012/12,UQ,-24478938,,,-1.62,-3.45
(주)블루아일랜드개발,053121,2013/12,UQ,-2732541,,,-0.53,-0.51
(주)블루아일랜드개발,053121,2014/12,UQ,-5548835,,,-0.38,-0.37
(주)블루아일랜드개발,053121,2015/12,UQ,2636477,,,-0.52,-0.5
(주)블루아일랜드개발,053121,2016/12,UQ,22932528,,,-0.74,-0.73
(주)블루아일랜드개발,053121,2017/12,UQ,115300323,,,1.91,2.07
(주)블루아일랜드개발,053121,2018/12,UQ,24809550,,,-0.53,-0.27
(주)블루아일랜드개발,053121,2019/12,UQ,24465427,,,-0.36,-0.29
(주)블루아일랜드개발,053121,2020/12,UQ,22494650,,,0.13,0.27
(주)블루아일랜드개발,053121,2021/12,UQ,11841466,,,0.07,0.18
(주)블루아일랜드개발,053121,2022/12,UQ,3667803,,,0.25,0.38
(주)비씨에이캐나다,063310,2012/12,QS,942741,,,0.7,0.22
(주)비씨에이캐나다,063310,2013/12,UQ,1142343,,,1.15,1.14
(주)비씨에이캐나다,063310,2014/12,DU,-238948,,,1.36,1.06
(주)빌드온,064621,2012/12,UQ,3215203,,,999999999,999999999
(주)뽀로로파크,063987,2012/12,UQ,2213610,,,0.92,1.16
(주)뽀로로파크,063987,2013/12,UQ,-1142102,,,-0.42,-0.55
(주)뽀로로파크,063987,2014/12,UQ,-2283124,,,-0.18,-0.16
(주)뽀로로파크,063987,2015/12,UQ,4756291,,,0.63,0.87
(주)뽀로로파크,063987,2016/12,UQ,2007670,,,3.57,1.43
(주)뽀로로파크,063987,2017/12,UQ,1000504,,,4.92,3.23
(주)뽀로로파크,063987,2018/12,UQ,2036256,,,-4.46,-9.45
(주)뽀로로파크,063987,2019/12,UQ,3135548,,,8.74,7.22
(주)뽀로로파크,063987,2020/12,UQ,-537701,,,-17.36,-18.49
(주)뽀로로파크,063987,2021/12,UQ,868894,,,8.62,10.24
(주)뽀로로파크,063987,2022/12,UQ,475256,,,10.7,8.77
(주)사계절,104982,2021/12,NA,-355658,,,-22.68,-31.47
(주)사계절,104982,2022/12,UQ,-5087222,,,-6.1,-6.1
(주)사직골프랜드,101126,2020/12,NA,0,,,-4.23,-9.76
(주)사직골프랜드,101126,2021/12,UQ,-1848389,,,-3.13,-3.26
(주)사직골프랜드,101126,2022/12,UQ,506593,,,0.21,0.2
(주)삼구골프클럽,062099,2012/12,UQ,-53524,,,-0.55,-0.55
(주)삼구골프클럽,062099,2013/12,UQ,58845,,,-0.86,-0.85
(주)삼구골프클럽,062099,2014/12,UQ,313448,,,-0.67,0.76
(주)삼구골프클럽,062099,2015/12,UQ,2654604,,,-4.01,-0.83
(주)삼남,042384,2012/12,UQ,1781548,,,1.49,1.53
(주)삼남,042384,2013/12,UQ,950557,,,1.15,1.2
(주)삼남,042384,2014/12,UQ,2164191,,,1.64,-8.98
(주)삼남,042384,2015/12,UQ,609005,,,1.09,1.12
(주)삼남,042384,2016/12,UQ,439151,,,1.17,1.2
(주)삼남,042384,2017/12,UQ,92883,,,1.09,1.11
(주)삼남,042384,2018/12,UQ,637735,,,0.98,1.01
(주)삼남,042384,2019/12,UQ,736291,,,1.06,1.1
(주)삼남,042384,2020/12,UQ,1211544,,,1.66,1.73
(주)삼남,042384,2021/12,UQ,2726538,,,3.96,4.03
(주)삼남,042384,2022/12,UQ,2244018,,,2.52,2.58
(주)삼보렌트카,082158,2016/12,NA,728051,,,1.3,1.44
(주)삼보렌트카,082158,2017/12,UQ,214123,,,1.34,1.45
(주)삼보렌트카,082158,2018/12,UQ,298974,,,1.27,1.49
(주)삼보렌트카,082158,2019/12,UQ,6113180,,,1.04,1.23
(주)삼보렌트카,082158,2020/12,UQ,6605317,,,0.99,1.26
(주)삼보렌트카,082158,2021/12,UQ,7022972,,,1.15,1.29
(주)삼보렌트카,082158,2022/12,UQ,5338810,,,1.55,1.59
(주)삼이시스템,072689,2014/12,NA,1828872,,,6.73,7.01
(주)삼이시스템,072689,2015/12,UQ,1561986,,,6.5,9.55
(주)삼이시스템,072689,2019/12,UQ,-134358,,,2.15,17.92
(주)삼정바이브로텍,081391,2016/12,NA,922356,,,49.87,999999999
(주)삼정바이브로텍,081391,2017/12,QS,881085,,,3.12,4.93
(주)삼정바이브로텍,081391,2018/12,UQ,1736911,,,9.89,11.15
(주)삼정바이브로텍,081391,2019/12,UQ,1399081,,,14.66,15.87
