회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
주식회사창성전장,080228,2017/12,UQ,31,,,999999999,999999999
주식회사창성전장,080228,2018/12,UQ,-33433,,,999999999,999999999
주식회사창성전장,080228,2019/12,UQ,-10659,,,999999999,999999999
주식회사창성전장,080228,2020/12,UQ,-13097,,,999999999,999999999
주식회사창성전장,080228,2021/12,UQ,-11299,,,999999999,999999999
주식회사창성전장,080228,2022/12,UQ,-13495,,,999999999,999999999
주식회사창스여행사,094728,2019/12,NA,6733477,,,7.18,7.72
주식회사창스여행사,094728,2020/12,UQ,-5548213,,,-1.23,-5.89
주식회사창조종합건축사사무소,018546,2012/12,UQ,-2342839,,,4.43,3.67
주식회사창조종합건축사사무소,018546,2013/12,UQ,5231173,,,6.87,6.52
주식회사창조종합건축사사무소,018546,2014/12,UQ,1001382,,,2.65,3.65
주식회사창조종합건축사사무소,018546,2015/12,UQ,255633,,,1.71,4.45
주식회사창조종합건축사사무소,018546,2016/12,UQ,6255620,,,5.57,9.05
주식회사창조종합건축사사무소,018546,2017/12,UQ,-760128,,,9.62,8.16
주식회사창조종합건축사사무소,018546,2018/12,UQ,-2206008,,,3.87,7.16
주식회사창조종합건축사사무소,018546,2019/12,UQ,10891177,,,1.91,3.84
주식회사창조종합건축사사무소,018546,2020/12,UQ,4692377,,,2.7,1.36
주식회사창조종합건축사사무소,018546,2021/12,UQ,7031590,,,2.75,5.2
주식회사창조종합건축사사무소,018546,2022/12,UQ,17422841,,,3.15,5.72
주식회사천화동인1호,096311,2019/12,NA,57021171,,,-38.47,999999999
주식회사천화동인1호,096311,2020/12,UQ,24465297,,,-21242.11,999999999
주식회사천화동인1호,096311,2021/12,DU,8586079,,,999999999,999999999
주식회사천화동인1호,096311,2022/12,DU,-744829,,,999999999,999999999
주식회사청송안전시스템,096792,2019/12,NA,191468,,,-1.25,999999999
주식회사청송안전시스템,096792,2020/12,UQ,381247,,,-2.86,999999999
주식회사청우종합건축사사무소,049383,2012/12,UQ,1959200,,,999999999,999999999
주식회사청우종합건축사사무소,049383,2013/12,UQ,3709101,,,27324.28,999999999
주식회사청우종합건축사사무소,049383,2014/12,UQ,1661793,,,139.36,999999999
주식회사청우종합건축사사무소,049383,2015/12,NA,5894501,,,1538.11,999999999
주식회사청우종합건축사사무소,049383,2016/12,UQ,7496633,,,6688.05,999999999
주식회사청우종합건축사사무소,049383,2017/12,UQ,6426462,,,2326.99,999999999
주식회사청우종합건축사사무소,049383,2018/12,UQ,5339186,,,76.71,999999999
주식회사청우종합건축사사무소,049383,2019/12,UQ,3148005,,,48.36,999999999
주식회사청우종합건축사사무소,049383,2020/12,UQ,10172838,,,144.38,999999999
주식회사청우종합건축사사무소,049383,2021/12,UQ,6192040,,,74.53,999999999
주식회사청우종합건축사사무소,049383,2022/12,UQ,1637796,,,18.01,999999999
주식회사청운씨앤씨,094689,2019/12,NA,1260489,,,999999999,999999999
주식회사청운씨앤씨,094689,2020/12,UQ,1084190,,,999999999,999999999
주식회사청운씨앤씨,094689,2021/12,UQ,818459,,,999999999,999999999
주식회사청운씨앤씨,094689,2022/12,UQ,-1342747,,,999999999,999999999
주식회사초이락게임즈,051487,2012/12,UQ,-1110343,,,-13.87,120.78
주식회사충보이엔씨,065158,2012/12,UQ,27955,,,999999999,999999999
주식회사카엘젬백스,057728,2012/12,UQ,-4885555,-4885555,,-3.32,-3.75
주식회사카엘젬백스,057728,2013/12,UQ,-11045331,-11045331,,-7.26,-10.37
주식회사카이코,077967,2015/12,NA,308398,,,999999999,999999999
주식회사카이코,077967,2016/12,UQ,283551,,,-0.57,999999999
주식회사카일룸파트너스,081302,2016/12,NA,-46975,,,-0.02,999999999
주식회사카일룸파트너스,081302,2017/12,DS,-1049666,,,-3.16,999999999
주식회사캐피탈익스프레스,061868,2012/12,UQ,-18476,,,6.41,6.03
주식회사캐피탈익스프레스,061868,2013/12,UQ,-2333837,,,-2.34,-3.18
주식회사캐피탈익스프레스,061868,2014/12,UQ,-1455731,,,11.49,27.37
주식회사캠코시설관리,090587,2019/12,UQ,4330971,4330971,,-9.31,999999999
주식회사캠코시설관리,090587,2020/12,UQ,-73907,-73907,,160.5,999999999
주식회사캠코시설관리,090587,2021/12,UQ,910069,910069,,72.3,999999999
주식회사캠코시설관리,090587,2022/12,UQ,1293064,1293064,,135.07,999999999
주식회사캠파트너스,095690,2019/12,NA,501850,,,1.68,15.18
주식회사캠파트너스,095690,2020/12,UQ,-654394,,,1.04,5.08
주식회사캠파트너스,095690,2021/12,UQ,428266,,,4.39,15.36
주식회사캠파트너스,095690,2022/12,UQ,-301276,,,0.44,1.95
주식회사컴투게더피알케이,063084,2012/12,UQ,1201820,,,999999999,999999999
주식회사컴투게더피알케이,063084,2013/12,UQ,4115340,,,999999999,999999999
주식회사컴투게더피알케이,063084,2014/12,UQ,-54416,,,999999999,999999999
주식회사컴투게더피알케이,063084,2015/12,UQ,-1480600,,,-119.46,999999999
주식회사컴투게더피알케이,063084,2016/12,UQ,2556474,,,4.01,5.68
주식회사컴투게더피알케이,063084,2017/12,UQ,-2698805,,,-18.59,999999999
주식회사컴투게더피알케이,063084,2018/12,UQ,251230,,,9.63,999999999
주식회사컴투게더피알케이,063084,2019/12,UQ,-2340673,,,-28.83,999999999
주식회사컴팩트디,089455,2018/12,NA,-162467,,,62.02,82.59
주식회사컴팩트디,089455,2019/12,QS,6933414,,,78.6,128.43
주식회사컴팩트디,089455,2020/12,UQ,3140411,,,-46.37,999999999
주식회사케이네트워크,096063,2019/12,NA,10239327,,,1676.74,999999999
주식회사케이네트워크,096063,2020/12,UQ,3150915,,,999999999,999999999
주식회사케이비손보씨엔에스,093340,2019/12,NA,-175717,,,999999999,999999999
주식회사케이비손보씨엔에스,093340,2020/12,UQ,537450,,,999999999,999999999
주식회사케이비손보씨엔에스,093340,2021/12,UQ,-372972,,,999999999,999999999
주식회사케이비손보씨엔에스,093340,2022/12,UQ,1261325,,,999999999,999999999
주식회사케이비시스템,094876,2019/12,NA,0,,,10.74,31.39
주식회사케이비시스템,094876,2020/12,UQ,685216,,,0.4,999999999
주식회사케이아이엠지,017490,2012/12,UQ,141751,,,0.2,-0.14
주식회사케이아이엠지,017490,2013/12,UQ,564933,,,0.72,1.2
주식회사케이아이엠지,017490,2014/12,UQ,-20872,,,1.23,1.52
주식회사케이아이엠지,017490,2015/12,UQ,-154159,,,1.49,1.33
주식회사케이아이엠지,017490,2016/12,UQ,702869,,,1.83,1.79
주식회사케이아이엠지,017490,2017/12,UQ,1207288,,,4.12,4.68
주식회사케이아이엠지,017490,2018/12,UQ,457097,,,1.81,1.94
주식회사케이아이엠지,017490,2019/12,UQ,2672000,,,1.85,1.57
주식회사케이아이엠지,017490,2020/12,UQ,-695168,,,-3.63,-3.41
주식회사케이아이엠지,017490,2021/12,UQ,-150603,,,3.06,3.2
주식회사케이아이엠지,017490,2022/12,UQ,4012971,,,5.01,5.21
주식회사케이앤엘에스,089099,2018/12,NA,197873,,,2.64,2.64
주식회사케이앤엘에스,089099,2019/12,UQ,850532,,,3.23,3.23
주식회사케이앤엘에스,089099,2020/12,UQ,752301,,,4.9,4.92
주식회사케이앤엘에스,089099,2021/12,UQ,562686,,,3.96,3.98
주식회사케이앤엘에스,089099,2022/12,UQ,746749,,,1.93,1.94
주식회사케이앤와이즈,099786,2020/12,NA,428702,,,999999999,999999999
주식회사케이앤와이즈,099786,2021/12,QS,363548,,,999999999,999999999
주식회사케이앤와이즈,099786,2022/12,UQ,-279873,,,999999999,999999999
주식회사케이에이레저,084929,2018/12,UQ,-361571,-361571,,999999999,999999999
주식회사케이에이레저,084929,2019/12,UQ,-249128,-249128,,999999999,999999999
주식회사케이엠와이,100553,2020/12,NA,-500648,,,-0.89,-0.93
주식회사케이엠와이,100553,2021/12,QS,-531406,,,-0.02,-0.03
주식회사케이엠와이,100553,2022/12,UQ,-584171,,,-0.03,-0.04
주식회사케이오엠,104850,2021/12,NA,-81180,,,999999999,999999999
주식회사케이오엠,104850,2022/12,UQ,-39937,,,999999999,999999999
주식회사케이제이홀딩스,082334,2016/12,NA,-19547602,,,-4.22,-4.22
주식회사케이제이홀딩스,082334,2017/12,UQ,-562874,,,-3.05,-3.05
주식회사케이제이홀딩스,082334,2018/12,UQ,-418923,,,-7.76,-7.76
주식회사케이제이홀딩스,082334,2019/12,UQ,-520579,,,0.12,0.12
주식회사케이제이홀딩스,082334,2020/12,UQ,-317284,,,-3.29,-3.29
주식회사케이제이홀딩스,082334,2021/12,UQ,-236205,,,-7.22,-7.22
주식회사케이케이엠에프,100193,2020/12,NA,413993,,,-4,-4.02
주식회사케이케이엠에프,100193,2021/12,UQ,369393,,,0.14,0.14
주식회사케이케이엠에프,100193,2022/12,UQ,25258,,,0.44,0.44
주식회사케이클라비스,070127,2014/12,UQ,1705735,1705735,2444627,-41.37,999999999
주식회사케이클라비스,070127,2015/12,UQ,-1738404,-1738404,-2102319,-8.44,999999999
주식회사케이클라비스,070127,2016/12,UQ,-1032264,,,999999999,999999999
주식회사케이클라비스,070127,2017/12,UQ,-929274,,,999999999,999999999
주식회사케이클라비스,070127,2018/12,UQ,-772657,,,999999999,999999999
주식회사케이클라비스,070127,2019/12,UQ,-1187209,,,-6.15,999999999
주식회사케이클라비스,070127,2020/12,UQ,-1927410,,,-3.13,134.35
주식회사케이클라비스,070127,2021/12,UQ,-1264849,,,999999999,999999999
주식회사케이클라비스,070127,2022/12,UQ,-1311045,,,999999999,999999999
주식회사케이투더블유인베스트먼트,099031,2021/12,UQ,-1075844,-1075844,,-3596.98,-3636.36
주식회사케이투더블유인베스트먼트,099031,2022/12,UQ,-787578,-787578,,-99.18,-99.26
주식회사케이티비투어,057915,2012/12,UQ,-756186,,,999999999,999999999
주식회사케이티비투어,057915,2013/12,UQ,-2559621,,,999999999,999999999
주식회사케이티엘컨설팅,100293,2020/12,NA,-724,,,0,0
주식회사케이티엘컨설팅,100293,2021/12,UQ,-62,,,0,0
주식회사케이피알엠,093262,2019/12,NA,364180,,,12.32,14.79
주식회사케이피알엠,093262,2020/12,UQ,72262,,,18.73,20.93
주식회사케이피알엠,093262,2021/12,UQ,287995,,,17.01,21.35
주식회사케이피알엠,093262,2022/12,UQ,651883,,,11.44,17.03
주식회사케파스에셋,056537,2012/12,UQ,-908827,,,-0.39,-0.35
주식회사케파스에셋,056537,2013/12,UQ,-802223,,,-0.4,-0.49
주식회사케파스에셋,056537,2014/12,UQ,-745492,,,-0.6,0.62
주식회사케파스에셋,056537,2015/12,UQ,-353809,,,-1.05,-7.76
주식회사케플러밸류파트너스,085431,2017/12,NA,-1007796,,,-4.22,-4.25
주식회사케플러밸류파트너스,085431,2018/12,UQ,-1010804,,,-0.13,-0.13
주식회사케플러밸류파트너스,085431,2019/12,UQ,-700387,,,-0.02,-0.03
주식회사케플러밸류파트너스,085431,2020/12,UQ,51957,,,-0.37,-0.37
주식회사케플러밸류파트너스,085431,2021/12,UQ,-255077,,,-0.02,-0.98
주식회사케플러밸류파트너스,085431,2022/12,UQ,-24398,,,-0.03,0.01
주식회사코리아시스템,101843,2021/12,NA,1295057,,,1.66,1.77
주식회사코리아시스템,101843,2022/12,UQ,-172800,,,-11.49,999999999
주식회사코마코,039080,2012/12,UQ,311734,,,21.53,33.86
주식회사코마코,039080,2013/12,UQ,1015612,,,50.62,999999999
주식회사코마코,039080,2014/12,UQ,-1982584,,,4.29,-1.41
주식회사코마코,039080,2015/12,UQ,1419958,,,1.2,-4.54
주식회사코마코,039080,2016/12,UQ,-4151828,,,-18.1,-21.82
주식회사코마코,039080,2017/12,DU,503262,,,-19.41,-49.87
주식회사코스,077504,2015/12,NA,-141212,,,25.31,26.84
주식회사코스,077504,2016/12,QG,3455548,,,16,999999999
주식회사코스,077504,2017/12,UQ,810011,,,21.93,999999999
주식회사코스,077504,2018/12,UQ,434508,,,13.09,999999999
주식회사코스,077504,2019/12,UQ,808644,,,8.76,999999999
주식회사코스,077504,2020/12,UQ,-275942,,,5.11,999999999
주식회사코스,077504,2021/12,UQ,406562,,,4.95,999999999
주식회사코스,077504,2022/12,UQ,126839,,,3.22,999999999
주식회사코스원,093134,2019/12,NA,-89169,,,14.7,999999999
주식회사코스원,093134,2020/12,UQ,85620,,,154.88,999999999
주식회사코스원,093134,2021/12,UQ,508990,,,121.82,999999999
주식회사코스원,093134,2022/12,UQ,913948,,,48.76,999999999
주식회사코앤엠,096683,2019/12,NA,1020373,,,95.4,999999999
주식회사코앤엠,096683,2020/12,UQ,1076307,,,11.12,15.35
주식회사코앤엠,096683,2021/12,UQ,1183457,,,7.91,10.49
주식회사코앤엠,096683,2022/12,UQ,502919,,,5.38,5.78
주식회사코엑스,018600,2012/12,UQ,275401,,,999999999,999999999
주식회사코엑스,018600,2013/12,UQ,-361788,,,999999999,999999999
주식회사코엑스,018600,2014/12,UQ,1837772,,,999999999,999999999
주식회사코엑스,018600,2015/12,UQ,2047630,,,999999999,999999999
주식회사코엑스,018600,2016/12,UQ,5012306,,,999999999,999999999
주식회사코엑스,018600,2017/12,UQ,8129248,,,999999999,999999999
주식회사코엑스,018600,2018/12,UQ,9459882,,,999999999,999999999
주식회사코엑스,018600,2019/12,UQ,15478846,,,999999999,999999999
주식회사코엑스,018600,2020/12,UQ,-19846725,,,999999999,999999999
주식회사코엑스,018600,2021/12,UQ,6448106,,,999999999,999999999
주식회사코엑스,018600,2022/12,UQ,7183344,,,999999999,999999999
주식회사코인즈,098522,2020/12,NA,0,,,-2.11,-1.88
주식회사코인즈,098522,2021/12,UQ,266302,,,2.12,3.65
주식회사코인즈,098522,2022/12,UQ,134298,,,1.08,2.16
주식회사코인트써비스,104198,2021/12,NA,809673,,,-24.59,12012.54
주식회사코인트써비스,104198,2022/12,UQ,439139,,,0.31,0.55
주식회사쿠차,086034,2018/12,DS,-2092062,-2092062,,-13.19,-47
주식회사큐브인사이트,067892,2012/12,NA,3763052,,,3.99,4.76
주식회사큐브인사이트,067892,2013/12,QS,9017637,,,5.46,8.11
주식회사큐브인사이트,067892,2014/12,UQ,4208502,,,1.71,3.13
주식회사큐브인사이트,067892,2015/12,UQ,7128311,,,3.48,8.34
주식회사큐브인사이트,067892,2016/12,UQ,7970036,,,9.63,999999999
주식회사큐브인사이트,067892,2017/12,UQ,6475600,,,30.42,999999999
주식회사큐브인사이트,067892,2018/12,UQ,2648572,,,10.78,118.49
주식회사큐아이엠,102952,2021/12,NA,601477,,,18.99,42.44
주식회사큐아이엠,102952,2022/12,UQ,97123,,,5.03,16.16
주식회사크레딧먼트,106331,2021/12,NA,-450265,,,-8.61,13.87
주식회사크레딧먼트,106331,2022/12,UQ,-166586,,,-1.31,6.32
주식회사크레아,105473,2021/12,NA,1734601,,,90.81,322.35
주식회사크레아,105473,2022/12,QS,627838,,,15.9,999999999
주식회사크로스코어,086704,2017/12,NA,1911472,,,-0.36,8.36
주식회사크로스코어,086704,2018/12,UQ,-3223272,,,-1.11,124.78
주식회사크로스코어,086704,2019/12,UQ,-3831260,,,-0.84,-31.79
주식회사크로스코어,086704,2020/12,UQ,-961603,,,-0.34,-7.15
주식회사크리에이티브통제주,066175,2013/12,UQ,243257,,,5,5.4
주식회사크리에이티브통제주,066175,2014/12,UQ,2513598,,,8.55,9.32
주식회사크리에이티브통제주,066175,2015/12,UQ,2954255,,,9.9,15.98
주식회사크리에이티브통제주,066175,2016/12,UQ,2730792,,,7.29,10.06
주식회사크리에이티브통제주,066175,2017/12,UQ,2712941,,,6.4,7.17
주식회사크리에이티브통제주,066175,2018/12,UQ,2744353,,,6.9,8.32
주식회사크리에이티브통제주,066175,2019/12,UQ,1873040,,,4.01,8.54
주식회사크리에이티브통제주,066175,2020/12,UQ,291768,,,-0.18,-1.02
주식회사크리에이티브통제주,066175,2021/12,UQ,1281050,,,2.87,21.33
주식회사크리에이티브통제주,066175,2022/12,UQ,1536427,,,3.59,9.15
주식회사큰사람유통,077779,2015/12,NA,0,,,2.39,2.39
주식회사큰사람유통,077779,2016/12,UQ,-495744,,,1.69,1.63
주식회사큰사람유통,077779,2017/12,UQ,1377122,,,2.49,1.7
주식회사큰사람유통,077779,2018/12,UQ,579533,,,1.81,1.78
주식회사큰사람유통,077779,2019/12,UQ,1211362,,,3.51,3.56
주식회사큰사람유통,077779,2020/12,UQ,-768695,,,0.79,0.73
주식회사큰사람유통,077779,2021/12,UQ,113136,,,0.32,1.24
주식회사큰사람유통,077779,2022/12,UQ,951723,,,1.32,1.22
주식회사키글로벌홀딩스,076078,2015/12,NA,1482357,,,380.26,999999999
주식회사키글로벌홀딩스,076078,2016/12,UQ,-1383308,,,999999999,999999999
주식회사키글로벌홀딩스,076078,2017/12,UQ,-264669,,,-27.25,-39.15
주식회사키글로벌홀딩스,076078,2018/12,UQ,-470199,,,-5.31,70
주식회사키글로벌홀딩스,076078,2019/12,UQ,-864166,,,-4.29,13.38
주식회사키라에셋,043760,2021/12,NA,-736162,,,-1.27,-1.58
주식회사키라에셋,043760,2022/12,DS,8769,,,999999999,999999999
주식회사키스톤마케팅컴퍼니,091043,2018/12,NA,1501907,,,1557.77,999999999
주식회사키스톤마케팅컴퍼니,091043,2019/12,UQ,4803308,,,49442.65,999999999
주식회사키스톤마케팅컴퍼니,091043,2020/12,UQ,-2204060,,,-67134.13,999999999
주식회사키스톤마케팅컴퍼니,091043,2021/12,UQ,1821169,,,-704.78,999999999
주식회사키스톤마케팅컴퍼니,091043,2022/12,UQ,-4483290,,,-15.86,999999999
주식회사키트코,070377,2013/12,NA,-1394508,,,6.61,6.43
주식회사키트코,070377,2014/12,UQ,4792341,,,1.62,29.82
주식회사타이드스퀘어,070887,2013/12,NA,6753531,,,-4.67,1.44
주식회사타이드스퀘어,070887,2014/12,QS,4417201,,,0.47,1.82
주식회사타이드스퀘어,070887,2015/12,UQ,2502340,,,1.48,7.18
주식회사타이드스퀘어,070887,2016/12,UQ,4689487,,,30.81,999999999
주식회사타이드스퀘어,070887,2017/12,UQ,6326886,,,81.42,999999999
주식회사타이드스퀘어,070887,2018/12,UQ,4545997,,,85.22,999999999
주식회사타이드스퀘어,070887,2019/12,UQ,-4479115,-4479115,-7324946,-45.74,999999999
주식회사타이드스퀘어,070887,2020/12,UQ,-15075880,-15075880,-18025362,-73.37,999999999
주식회사타이드스퀘어,070887,2021/12,UQ,-8121485,-8121485,-10973363,-199.4,999999999
주식회사타이드스퀘어,070887,2022/12,UQ,-12904893,-12904893,-14408283,-123.32,999999999
주식회사타이키인베스트먼트,086481,2017/12,NA,-1501700,,,-1.99,98.21
주식회사타이키인베스트먼트,086481,2018/12,UQ,-3002554,,,-0.21,0.4
주식회사태양삼차원환경,094268,2019/12,NA,171199,,,-15727.04,999999999
주식회사태양삼차원환경,094268,2020/12,UQ,90325,,,999999999,999999999
주식회사태양삼차원환경,094268,2021/12,UQ,-19443,,,999999999,999999999
주식회사태양삼차원환경,094268,2022/12,UQ,-27195,,,999999999,999999999
주식회사태영티에스,094858,2019/12,NA,854048,,,30.52,19.51
주식회사태영티에스,094858,2020/12,QS,-106024,,,28.2,35.26
주식회사태영티에스,094858,2021/12,UQ,1630242,,,103.37,999999999
주식회사태영티에스,094858,2022/12,UQ,6113102,,,279.01,999999999
주식회사태협,095031,2019/12,NA,604145,,,87.18,999999999
주식회사태협,095031,2020/12,UQ,750801,,,2066.04,999999999
주식회사태협,095031,2021/12,UQ,-242737,,,-1865.65,999999999
주식회사태협,095031,2022/12,UQ,167327,,,-1837.12,999999999
주식회사테라투자파트너스,094198,2019/12,NA,692555,,,-0.44,999999999
주식회사테라투자파트너스,094198,2020/12,UQ,-7984,,,0.94,1.12
주식회사테라투자파트너스,094198,2021/12,UQ,-54080,,,0.8,0.88
주식회사테라투자파트너스,094198,2022/12,UQ,-326805,,,-0.3,26.09
주식회사테크로스비전인베스트먼트대부,093479,2019/12,NA,-7547526,,,999999999,999999999
주식회사테크로스비전인베스트먼트대부,093479,2020/12,UQ,-6949643,,,999999999,999999999
주식회사테크로스비전인베스트먼트대부,093479,2021/12,UQ,-3769655,,,999999999,999999999
주식회사테크로스비전인베스트먼트대부,093479,2022/12,UQ,43792,43792,-22755003,999999999,999999999
주식회사테크메이트홀딩스,098188,2020/12,NA,-188531,,,999999999,999999999
주식회사테크메이트홀딩스,098188,2021/12,UQ,31142,,,999999999,999999999
주식회사테크메이트홀딩스,098188,2022/12,UQ,40122,,,999999999,999999999
주식회사토탈매니지먼트인터내셔널,092252,2018/12,NA,-71693,,,-0.21,-0.33
주식회사토탈매니지먼트인터내셔널,092252,2019/12,UQ,-304670,,,-0.24,0.19
주식회사트라이던트,088049,2017/12,NA,-188891,,,-0.34,-0.35
주식회사트라이던트,088049,2018/12,UQ,-511216,,,-0.03,-0.66
주식회사트라이던트,088049,2019/12,UQ,-542277,,,-0.07,0.02
주식회사티디,099462,2020/12,NA,0,,,3.55,6.37
주식회사티디,099462,2021/12,UQ,-1359171,,,2.62,9.45
주식회사티디,099462,2022/12,UQ,266225,,,1.81,2.29
주식회사티몬글로벌,105495,2022/12,UQ,-11074808,-11074808,,-0.02,-0.14
주식회사티앤제이,096699,2019/12,NA,-991818,,,-1.07,-24.9
주식회사티앤제이,096699,2020/12,UQ,84312,,,-0.06,-0.74
주식회사티에스관리산업,100301,2020/12,NA,573421,,,999999999,999999999
주식회사티에스관리산업,100301,2021/12,UQ,555932,,,999999999,999999999
주식회사티에스관리산업,100301,2022/12,UQ,444355,,,999999999,999999999
주식회사티엔홀딩스,083678,2017/12,NA,2772213,,,999999999,999999999
주식회사티엔홀딩스,083678,2019/02,UQ,-1289448,,,-0.26,3.04
주식회사티엔홀딩스,083678,2020/02,UQ,-665835,,,-1.12,-16.86
주식회사티지홀딩컴퍼니,080122,2017/12,UQ,-55270,,,999999999,999999999
주식회사티티씨디펜스,084976,2017/12,NA,-49416,,,999999999,999999999
주식회사티티씨디펜스,084976,2018/12,UQ,1077787,,,57.88,113.95
주식회사파낙스,076966,2015/12,NA,-400124,,,-1.79,3.73
주식회사파낙스,076966,2016/12,UQ,-189055,,,-0.45,-8.27
주식회사파낙스,076966,2017/12,UQ,-275682,,,-0.12,-6.4
주식회사파낙스,076966,2018/12,UQ,15990,,,1.67,-12.18
주식회사파낙스,076966,2019/12,UQ,31585,,,1.3,-44.05
주식회사파낙스,076966,2020/12,UQ,134405,,,1.2,-11.93
주식회사파낙스,076966,2021/12,UQ,24162,,,1,0.39
주식회사파낙스,076966,2022/12,UQ,-198717,,,0.67,0.45
주식회사파라다이스포인트,092296,2018/12,NA,-269990,,,999999999,999999999
주식회사파라다이스포인트,092296,2019/12,DU,-2609235,,,999999999,999999999
주식회사파로스생명과학,081485,2016/12,NA,-183796,,,-12.8,1870.2
주식회사파로스생명과학,081485,2017/12,DS,3281,,,-0.95,6.41
주식회사파로스생명과학,081485,2018/12,DS,-7038897,,,-19.4,-112.13
주식회사파스텔,096895,2019/12,NA,763113,,,10.12,14.77
주식회사파스텔,096895,2020/12,UQ,2222454,,,3.64,4.99
주식회사파스텔,096895,2021/12,UQ,383644,,,-3.13,-2.66
주식회사파스텔,096895,2022/12,UQ,934730,,,1.15,1.25
주식회사파인컴퍼니,067399,2012/12,NA,10275036,,,999999999,999999999
주식회사파인컴퍼니,067399,2013/12,UQ,3133241,,,999999999,999999999
주식회사파인컴퍼니,067399,2014/12,UQ,2094851,,,999999999,999999999
주식회사파인컴퍼니,067399,2015/12,UQ,78640,,,1.2,999999999
주식회사파인컴퍼니,067399,2016/12,UQ,1960070,,,12.4,999999999
주식회사팩트코퍼레이션,098582,2020/12,NA,14303759,,,115.07,157.36
주식회사팩트코퍼레이션,098582,2021/12,UQ,1075515,,,6.56,21.9
주식회사팩트코퍼레이션,098582,2022/12,UQ,23537128,,,33.07,85.75
주식회사팬덤파트너스,092260,2018/12,NA,0,,,999999999,999999999
주식회사팬덤파트너스,092260,2019/12,DU,-523547,,,-0.05,-8.46
주식회사팬스타테크솔루션,102723,2021/12,NA,185336,,,16.51,999999999
주식회사팬스타테크솔루션,102723,2022/12,UQ,2553650,,,18.35,38.51
주식회사퍼스트인로직스,096025,2019/12,NA,387372,,,4.81,4.92
주식회사퍼스트인로직스,096025,2020/12,UQ,-76909,,,-1.1,2.46
주식회사퍼스트인로직스,096025,2021/12,UQ,156472,,,5.21,3.24
주식회사퍼스트인로직스,096025,2022/12,UQ,478896,,,2.55,2.39
주식회사퍼시피코에너지코리아,095273,2019/12,NA,-9167345,,,-8.23,-9.26
주식회사퍼시피코에너지코리아,095273,2020/12,UQ,-7450921,,,-4.83,-6.75
주식회사퍼시피코에너지코리아,095273,2021/12,UQ,-5327395,,,-4.8,-17.32
주식회사퍼시피코에너지코리아,095273,2022/12,UQ,-12948945,,,-7.21,-14.95
주식회사퍼시픽링스코리아,106449,2021/12,NA,39960505,,,-2347.22,999999999
주식회사퍼시픽링스코리아,106449,2022/12,UQ,24092760,,,-2651.53,999999999
주식회사퍼포먼스바이티비더블유에이,102168,2021/12,NA,2112933,,,999999999,999999999
주식회사퍼포먼스바이티비더블유에이,102168,2022/12,UQ,2119428,,,999999999,999999999
주식회사펀앤펀홀딩스,070145,2013/12,NA,0,,,-0.05,-0.05
주식회사펀앤펀홀딩스,070145,2014/12,DS,0,,,-0.19,-0.14
주식회사펜타,097908,2020/12,NA,701340,,,999999999,999999999
주식회사펜타,097908,2021/12,UQ,790921,,,1.37,1.33
주식회사펜타,097908,2022/12,UQ,711582,,,1.77,1.77
주식회사포엔에이치,069668,2014/12,UQ,2584979,2584979,3965530,43.73,43.96
주식회사포엔에이치,069668,2015/12,UQ,963270,963270,-334764,171.95,-1940.27
주식회사포웰,091063,2018/12,NA,3819196,,,22.52,999999999
주식회사포웰,091063,2019/12,UQ,1289692,,,-1.97,999999999
주식회사포웰,091063,2020/12,UQ,2122515,,,75.56,999999999
주식회사포웰,091063,2021/12,UQ,-162910,,,-14.41,999999999
주식회사포웰,091063,2022/12,UQ,2626050,,,13.54,999999999
주식회사포트서비스,094691,2019/12,NA,438869,,,-94.77,999999999
주식회사포트서비스,094691,2020/12,UQ,-149460,,,10.23,999999999
주식회사포트서비스,094691,2021/12,UQ,900861,,,33.75,999999999
주식회사포트서비스,094691,2022/12,UQ,-41288,,,-239.76,999999999
주식회사포틀랜드아시아,088744,2018/12,NA,-430546,,,999999999,999999999
주식회사포틀랜드아시아,088744,2019/12,UQ,-379787,,,-6.45,999999999
주식회사포틀랜드아시아,088744,2020/12,UQ,-1166309,,,-262.79,999999999
주식회사포틀랜드아시아,088744,2021/12,UQ,-111768,,,999999999,999999999
주식회사포틀랜드아시아,088744,2022/12,UQ,-338678,,,999999999,999999999
주식회사폴루스홀딩스,082858,2016/12,NA,-90930,,,-13.37,-13.49
주식회사폴루스홀딩스,082858,2017/12,UQ,-798810,,,-22.49,999999999
주식회사폴루스홀딩스,082858,2018/12,DS,-11719632,,,-0.45,2.37
주식회사폴루스홀딩스,082858,2019/12,DS,-1287745,,,-0.51,-2.72
주식회사폴루스홀딩스,082858,2020/12,DS,-218454,,,-0.69,-0.88
주식회사폴인브레드,105999,2021/12,NA,5936695,,,3.8,3.93
주식회사폴인브레드,105999,2022/12,QS,-1150722,,,-1.9,-1.79
주식회사푸른하늘,080684,2016/12,NA,-9074023,,,999999999,999999999
주식회사푸른하늘,080684,2017/12,QS,1142589,,,-1.68,-1.65
주식회사푸른하늘,080684,2018/12,UQ,2511600,,,4.66,4.67
